epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
13,0.3316031847017865,0.5297586324257224,0.545817238495675,0.5315511486941509,13.0,9.243,0.013744664530440466,1000,989,expneg(expneg((((((a/a)/b)*f)+a)*u2))),(((b-(a*e2)))**(0.5)),[expneg expneg mul add mul div div a a b f a u2],-1.7533322218867555,11.924327571054448,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
14,0.33545406035062714,0.5299221185844307,0.545817238495675,0.5314503303166793,16.0,10.12,0.014388936500906287,1000,991,((((a/u2)*(a/((b+(b+(u2*u2)))/u2))))**(0.5)),(((b-(a*e2)))**(0.5)),[sqrt mul div a u2 div a div add b add b mul u2 u2 u2],0.11892477580375439,0.048369585197582186,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
15,0.3488997574393041,0.5301792286033714,0.545817238495675,0.5337544099827133,15.0,11.021,0.021727225825337586,1000,993,(b/(((b*(e2+b))/(a*(a/a)))/b)),(((b-(a*e2)))**(0.5)),[div b div div mul b add e2 b mul a div a a b],0.28742565631049255,95.40805147861298,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
16,0.3608332684375656,0.5304387774915523,0.545817238495675,0.533754410061557,5.0,11.283,-0.0075778995301813805,1000,993,(b/(e2+a)),(((b-(a*e2)))**(0.5)),[div b add e2 a],95.40991819218837,27.42368700762802,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
17,0.34988671871865235,0.5305225807539061,0.545817238495675,0.5314302410757002,13.0,11.651,-0.0035677292981439526,1000,990,(a/(u2+(b*(((expneg(u2))**(0.5))/(u2+u2))))),(((b-(a*e2)))**(0.5)),[div a add u2 mul b div sqrt expneg u2 add u2 u2],0.10941566059712303,0.0645789034088521,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
18,0.3553748715111558,0.5303904130699179,0.545817238495675,0.5315678690029245,16.0,11.986,0.0024398739914296627,1000,988,(((expneg(expneg((b/((((d/u2)*u2)/a)*u2))))/a))**(2)),(((b-(a*e2)))**(0.5)),[n2 div expneg expneg div b mul div mul div d u2 u2 a u2 a],1.6959344263541534,0.3804629039541108,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
19,0.3456078380494947,0.5301856280617383,0.545817238495675,0.5320341235402567,17.0,12.202,-0.002158359939372141,1000,992,(b-(((b/(((a/(u2-a))/b)+u2))/u2)*u2)),(((b-(a*e2)))**(0.5)),[sub b mul div div b add div div a sub u2 a b u2 u2 u2],0.21500000036846426,0.30644958284595036,[sqrt sub b mul a e2],0.0009108052905529735,0.08226839569185554
20,0.3444213456177641,0.5312174825278331,0.5555510010482071,0.5555510010482071,16.0,12.153,0.04448306154631913,1000,984,(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
21,0.35969179755665737,0.5304476537478091,0.5555510010482071,0.5322678171867967,17.0,12.427,-0.0067273224194876885,1000,991,log((logabs(((((a/u2)*((f/a)/b))+a)/a))/b)),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[log div logabs div add mul div a u2 div div f a b a a b],0.0030865064268263066,5.73800355049288,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
22,0.35482835425140613,0.5308154134274322,0.5555510010482071,0.5449325580696339,17.0,12.319,0.005834630011049231,1000,991,expneg((((b/((a-((((a/b)-u2)+e2)/b))-u2)))**(0.5))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[expneg sqrt div b sub sub a div add sub div a b u2 e2 b u2],9.663417443436034,14.841165944117693,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
23,0.33729174575937,0.5306066409972249,0.5555510010482071,0.5371419864019722,13.0,12.634,-0.0011035837756429787,1000,982,exp((b-(u2*(e1*(a*expneg((u2/u2))))))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[exp sub b mul u2 mul e1 mul a expneg div u2 u2],0.029430647218636995,-1.188750508846468,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
24,0.34718644481259536,0.5307591775959581,0.5555510010482071,0.5435541539401296,9.0,12.785,-0.0012340031765701795,1000,984,((e2/(a-((exp(u2))**(0.5))))+b),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[add div e2 sub a sqrt exp u2 b],-496.8189149184311,0.28859669231973506,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
25,0.3472958160325548,0.5304181679445662,0.5555510010482071,0.5434962470470898,18.0,12.535,0.00953341724926974,1000,990,((((((e2*((exp(b)+a)+u2))*a)-b)+b)+a)+b),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[add add add sub mul mul e2 add add exp b a u2 a b b a b],-0.0009430854785372186,0.28566229591111625,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
26,0.3392170586946923,0.531598379255468,0.5555510010482071,0.5535632966806824,13.0,12.86,0.046501229957935965,1000,991,(a/exp((((tanh(((e2+b)+u2))-exp(u2)))**(0.5)))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[div a exp sqrt sub tanh add add e2 b u2 exp u2],0.550960932855672,-0.654459420866393,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
27,0.3417213099739915,0.5303816227178866,0.5555510010482071,0.5396657984338536,14.0,12.854,0.010914648827497472,1000,986,log((a*(b/(a-(b*((u2-e2)*u2)))))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[log mul a div b sub a mul b mul sub u2 e2 u2],503.80553266355867,1.3182382568076425,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
28,0.33625378606586037,0.5307243229605171,0.5555510010482071,0.5435715184192182,15.0,12.899,0.025468425801305844,1000,984,(b/((tanh(((((u2+u2)+e2))**(0.5)))-a)*(a*u2))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[div b mul sub tanh sqrt add add u2 u2 e2 a mul a u2],1.347253268838346,-0.04502173081514792,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
29,0.3406907928277849,0.5303521636047268,0.5555510010482071,0.5312934531912199,12.0,12.846,-0.003938136937420018,1000,987,((((((u2)**(0.5))-(log(b)-a))*(a/u2)))**(2)),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[n2 mul sub sqrt u2 sub log b a div a u2],0.4272185454424685,1.8359676208948048,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
30,0.3211311148323807,0.5300176421073244,0.5555510010482071,0.5315385567119882,16.0,12.634,0.00417223486636565,1000,985,(tanh(b)*tanh((a/((((exp(a)*a)-b)*u2)/b)))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[mul tanh b tanh div a div mul sub mul exp a a b u2 b],0.5363162393564206,0.35508730228747787,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
31,0.3262325264213255,0.5314113720620647,0.5555510010482071,0.5464006509808779,18.0,12.669,0.030401599103323143,1000,975,(expneg((exp(((((b)**(0.5))/(a/((e2-a)+u2)))/b))/b))/a),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[div expneg div exp div div sqrt b div a add sub e2 a u2 b b a],3.5290585880563676,35.95163392123766,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
32,0.31942333568357023,0.5294756909929808,0.5555510010482071,0.5444167784851082,16.0,12.274,0.034005523496767234,1000,987,log((((((tanh(b)*((exp(expneg(u2))+a)+e2)))**(2))/a)-a)),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[log sub div n2 mul tanh b add add exp expneg u2 a e2 a a],1.312808388192138,-0.005420760396905832,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
33,0.3188760023198092,0.531054266782785,0.5555510010482071,0.5511757808282428,18.0,12.72,0.03843071334073815,1000,983,(logabs(b)/expneg((tanh(((((a*f)-e2)*(u2+b))+a))/b))),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[div logabs b expneg div tanh add mul sub mul a f e2 add u2 b a b],2.804172700445555,1.120262351238946,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
34,0.3147905567863407,0.5303063746925736,0.5555510010482071,0.5391880347807128,17.0,12.31,0.014388475564201864,1000,978,(((((expneg(((e2-(((a)**(0.5))*((u2*0.0209)-a)))*b))/a))**(2)))**(2)),(a-((tanh(e2)*(((a-u2)/u2)+b))+(a+a))),[n2 n2 div expneg mul sub e2 mul sqrt a sub mul u2 0.0209 a b a],1.3573566035469167,0.002306433929968231,[sub a add mul tanh e2 add div sub a u2 u2 b add a a],-0.06943581773098315,0.9967949481307127
35,0.31310640858265976,0.5313491785666224,0.5643359049854015,0.5643359049854015,16.0,12.471,0.08086937329967808,1000,980,expneg((((a*((tanh(((log(((e2)**(0.5)))-a)*b)))**(0.5)))*u2)+b)),expneg((((a*((tanh(((log(((e2)**(0.5)))-a)*b)))**(0.5)))*u2)+b)),[expneg add mul mul a sqrt tanh mul sub log sqrt e2 a b u2 b],1.211471294738404,1.0573962459786825,[expneg add mul mul a sqrt tanh mul sub log sqrt e2 a b u2 b],1.211471294738404,1.0573962459786825
36,0.31873026337821986,0.530568113886934,0.5643359049854015,0.5469468975715579,15.0,12.277,0.012947331691020005,1000,984,tanh(expneg(((((u2+expneg((((a)**(0.5))+e2)))*a)+u2)+a))),expneg((((a*((tanh(((log(((e2)**(0.5)))-a)*b)))**(0.5)))*u2)+b)),[tanh expneg add add mul add u2 expneg add sqrt a e2 a u2 a],0.6909735681380752,1.0,[expneg add mul mul a sqrt tanh mul sub log sqrt e2 a b u2 b],1.211471294738404,1.0573962459786825
37,0.3025281520844443,0.5311801672259576,0.5643359049854015,0.5454676260608485,16.0,12.523,0.07341874726583472,1000,976,((b*((exp((expneg(expneg(e2))-(a/b)))/u2)/a))*b),expneg((((a*((tanh(((log(((e2)**(0.5)))-a)*b)))**(0.5)))*u2)+b)),[mul mul b div div exp sub expneg expneg e2 div a b u2 a b],1.346128916552018,0.6294933403742443,[expneg add mul mul a sqrt tanh mul sub log sqrt e2 a b u2 b],1.211471294738404,1.0573962459786825
38,0.29739061753855234,0.5315546459633527,0.5643359049854015,0.5583881691832208,15.0,12.487,0.11368191819404196,1000,982,expneg((((((tanh((((expneg(((e2)**(0.5))))**(2))+b))+a)*u2))**(0.5))/a)),expneg((((a*((tanh(((log(((e2)**(0.5)))-a)*b)))**(0.5)))*u2)+b)),[expneg div sqrt mul add tanh add n2 expneg sqrt e2 b a u2 a],0.2236932414174058,-0.003529902650172844,[expneg add mul mul a sqrt tanh mul sub log sqrt e2 a b u2 b],1.211471294738404,1.0573962459786825
39,0.2967400421662029,0.5333553130075451,0.6232160169975073,0.6232160169975073,13.0,12.546,0.23078671847460897,1000,967,((expneg(expneg((tanh(a)-((logabs((b*(a-e2))))**(0.5))))))**(0.5)),((expneg(expneg((tanh(a)-((logabs((b*(a-e2))))**(0.5))))))**(0.5)),[sqrt expneg expneg sub tanh a sqrt logabs mul b sub a e2],0.2294942470101923,0.21284183996701025,[sqrt expneg expneg sub tanh a sqrt logabs mul b sub a e2],0.2294942470101923,0.21284183996701025
40,0.2813844405072233,0.5292936681381871,0.6232160169975073,0.5555646520689548,12.0,12.417,0.16094631890512678,1000,968,(((exp((b-tanh((u2-expneg(expneg(e2)))))))**(2))*a),((expneg(expneg((tanh(a)-((logabs((b*(a-e2))))**(0.5))))))**(0.5)),[mul n2 exp sub b tanh sub u2 expneg expneg e2 a],0.10279423722893197,-0.01925332720763805,[sqrt expneg expneg sub tanh a sqrt logabs mul b sub a e2],0.2294942470101923,0.21284183996701025
41,0.2842760836185963,0.5301694133597986,0.6232160169975073,0.5495996342403424,12.0,12.426,0.3119598767065404,1000,978,(((((a+((b+(b/expneg(e2)))/e2)))**(2)))**(2)),((expneg(expneg((tanh(a)-((logabs((b*(a-e2))))**(0.5))))))**(0.5)),[n2 n2 add a div add b div b expneg e2 e2],0.6573939408651309,0.009173206403759194,[sqrt expneg expneg sub tanh a sqrt logabs mul b sub a e2],0.2294942470101923,0.21284183996701025
42,0.2867499301262905,0.5349344503677111,0.6319247573798532,0.6319247573798532,16.0,12.604,0.24797921001406736,1000,966,(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
43,0.2864020504738065,0.5322080383796132,0.6319247573798532,0.5464827495262106,12.0,12.456,0.29218822814078815,1000,977,tanh(expneg(((log((exp(expneg(e2))+u2))*b)-a))),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[tanh expneg sub mul log add exp expneg e2 u2 b a],-0.6113633703435466,1.8129839514020405,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
44,0.28776781565504406,0.5331436042823864,0.6319247573798532,0.5493959133038815,15.0,12.501,0.14243464771851866,1000,976,(a*expneg(((((e2*logabs((((b/u2))**(0.5)))))**(0.5))/(b/e2)))),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[mul a expneg div sqrt mul e2 logabs sqrt div b u2 div b e2],0.28533714238835195,1585.6070526576168,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
45,0.2714696899338595,0.5324726381343364,0.6319247573798532,0.6255559596125048,19.0,12.275,0.44516334584174194,1000,986,expneg((((((((expneg(expneg(b))-((b-a)/e2))+u2)+e2)*b)/a))**(0.5))),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[expneg sqrt div mul add add sub expneg expneg b div sub b a e2 u2 e2 b a],24.45760021506557,-1.750641748239456,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
46,0.28367235688052117,0.5355805760411787,0.6319247573798532,0.5746426397077051,14.0,12.53,0.19858441059360465,1000,982,(((b-(expneg(tanh(e2))/a))+(logabs(a)*e2))+a),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[add add sub b div expneg tanh e2 a mul logabs a e2 a],0.9967473694385334,-0.2545501085346488,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
47,0.2796749438560257,0.5317615746751734,0.6319247573798532,0.5551815018664208,17.0,12.799,0.35492332023613604,1000,977,((((b-expneg(a))*tanh(expneg(((e2-(a/b))*(0.0209*a))))))**(0.5)),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[sqrt mul sub b expneg a tanh expneg mul sub e2 div a b mul 0.0209 a],1.981124703900152,0.06080020481054426,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
48,0.29200773240138117,0.5380221424811055,0.6319247573798532,0.5986750614580661,15.0,12.778,0.26239440275015247,1000,984,((exp((expneg((e2*((b/b)+b)))*e2))-b)/a),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[div sub exp mul expneg mul e2 add div b b b e2 b a],13.957767576556535,-0.827846624793462,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
49,0.28458725294316106,0.5382593376091944,0.6319247573798532,0.6177951200026155,17.0,13.039,0.32117102644723494,1000,985,(logabs((u2+a))/(((((a-b)/((b)**(2)))/e2)*a)+e2)),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[div logabs add u2 a add mul div div sub a b n2 b e2 a e2],287.2833017405368,50.45952301778114,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
50,0.2780810712552729,0.5360600816420162,0.6319247573798532,0.6082601968996283,16.0,13.29,0.5226073215991924,1000,979,(((a*expneg((logabs(expneg((exp(expneg(a))+e2)))-a)))+a)/e2),(e2/(((((((e2/a)+tanh(((a)**(2))))*b)+b))**(2))+u2)),[div add mul a expneg sub logabs expneg add exp expneg a e2 a a e2],0.0047721108947702436,1.0,[div e2 add n2 add mul add div e2 a tanh n2 a b b u2],2.436047091046555,0.820982052825418
51,0.29337096522202794,0.5390707225852999,0.6329210982418045,0.6329210982418045,18.0,13.237,0.36693654290231115,1000,986,(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
52,0.27777664416753634,0.5421997995270735,0.6329210982418045,0.629409502224167,19.0,13.304,0.5759685271866115,1000,985,(((expneg(a))**(0.5))/((((((((((e2+b))**(2))/e2)/e2)*b))**(0.5))+b)+e2)),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[div sqrt expneg a add add sqrt mul div div n2 add e2 b e2 e2 b b e2],-4.484524288268592,8.857021130083892,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
53,0.25611910733001086,0.5381466032817808,0.6329210982418045,0.6257407416037335,19.0,13.252,0.7461220360291447,1000,977,(((((((e2/((b+((b)**(2)))-(u2-e2)))/a)/b)/e2))**(2))*e2),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[mul n2 div div div div e2 sub add b n2 b sub u2 e2 a b e2 e2],0.17767596354108517,1.8873738237608795,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
54,0.2530214871970673,0.5375404795552027,0.6329210982418045,0.5975209706463463,12.0,13.375,0.5917756954764003,1000,976,(b/((expneg(((e2*a)/a))*a)+e2)),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[div b add mul expneg div mul e2 a a a e2],75.39709387413036,4.725633506790664,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
55,0.2657135264957318,0.5421277317231066,0.6329210982418045,0.6300684843194161,15.0,13.425,0.481164615908022,1000,975,(a/((e1/(expneg(exp(b))-(e2/(a+b))))-e2)),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[div a sub div e1 sub expneg exp b div e2 add a b e2],-6.506733635697981,7.744442866631585,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
56,0.25287461705467645,0.5374260817913113,0.6329210982418045,0.5860921980243342,24.0,13.52,0.657085424354358,1000,978,(((((((((((b/((e2+e2)+b))-a)+b)*a)*e2)/a)/b)+e2)/a))**(0.5)),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),"[sqrt div add div div mul mul add sub div b add add e2 e2 b a b a e2 a b
 e2 a]",4.042930361183946,2.0157547289690805,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
57,0.26275769778117897,0.5434953206962385,0.6329210982418045,0.6143978738311298,15.0,13.497,0.6373218459926293,1000,976,tanh((b*expneg(((logabs((((b/(b+a))+a)/e2)))**(0.5))))),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[tanh mul b expneg sqrt logabs div add div b add b a a e2],5.2307924527109835,0.8683227943201532,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
58,0.2628587517745791,0.5446115781876297,0.6329210982418045,0.630037678097117,14.0,13.626,0.559159110844538,1000,969,((b/e2)/((((a+((a-e2)/e2))-a))**(2))),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[div div b e2 n2 sub add a div sub a e2 e2 a],-5.146874945634043,8.957474999636553,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
59,0.2800598534849161,0.5443577208708299,0.6329210982418045,0.6300376787934244,17.0,13.711,0.3899449394535631,1000,976,(((((e2)**(0.5))/((((e2/(e2+(a-e2)))+a)+b)/a)))**(2)),(e2/((u2+((((e2+(((b*a)*e2)+b))+b))**(2)))/b)),[n2 div sqrt e2 div add add div e2 add e2 sub a e2 a b a],1.730004245099728,1.2451168118259979,[div e2 div add u2 n2 add add e2 add mul mul b a e2 b b b],-1.1546656896888827,0.6324094329833344
60,0.26624843019719285,0.5473951457464525,0.6432653132453974,0.6432653132453974,15.0,13.695,0.38608387721548365,1000,973,(log(expneg((e2-a)))/((((b*e2)/a)/b)+b)),(log(expneg((e2-a)))/((((b*e2)/a)/b)+b)),[div log expneg sub e2 a add div div mul b e2 a b b],-1.2135208912685316,-8.54213705680973,[div log expneg sub e2 a add div div mul b e2 a b b],-1.2135208912685316,-8.54213705680973
61,0.27128602459004414,0.5444142759576526,0.6432653132453974,0.5577995985648995,18.0,13.842,0.11350916251108581,1000,970,((b*expneg((a*(((((a*e2)+b)*e2)/b)+a))))+a),(log(expneg((e2-a)))/((((b*e2)/a)/b)+b)),[add mul b expneg mul a add div mul add mul a e2 b e2 b a a],-0.00858290298175345,0.2739478399907469,[div log expneg sub e2 a add div div mul b e2 a b b],-1.2135208912685316,-8.54213705680973
62,0.2822020469702079,0.5517967516734175,0.6432653132453974,0.6298526272304439,19.0,13.463,0.3555032800896446,1000,963,(b/((((b/(((e2*(a+b))*a)+a))-a)+e2)+a)),(log(expneg((e2-a)))/((((b*e2)/a)/b)+b)),[div b add add sub div b add mul mul e2 add a b a a a e2 a],0.032915320265730436,5.722257387954682,[div log expneg sub e2 a add div div mul b e2 a b b],-1.2135208912685316,-8.54213705680973
