epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.2299252981319744,0.5278715405269538,0.6892426596512989,0.6892426596512989,7.0,8.99,0.842055882391582,1000,999,((expneg(expneg(cos(logabs(((e2)**(-1)))))))**(2)),((expneg(expneg(cos(logabs(((e2)**(-1)))))))**(2)),[n2 expneg expneg cos logabs inv e2],1.0,1.0,[n2 expneg expneg cos logabs inv e2],1.0,1.0
1,0.2230779443012258,0.5349357645873218,0.716980592958389,0.716980592958389,5.0,9.232,1.037175965691011,1000,996,(((e2+((a)**(4))))**(-1)),(((e2+((a)**(4))))**(-1)),[inv add e2 n4 a],1.1749507334605653,1.0,[inv add e2 n4 a],1.1749507334605653,1.0
2,0.21490887856014695,0.5451542575759758,0.716980592958389,0.7141798382156399,8.0,9.239,1.3647862591599536,1000,998,expneg(log((e2+(u2/((b)**(-1)))))),(((e2+((a)**(4))))**(-1)),[expneg log add e2 div u2 inv b],1.0,6.601006881367533,[inv add e2 n4 a],1.1749507334605653,1.0
3,0.23300343885806257,0.5423764406598929,0.716980592958389,0.7016804166896553,4.0,9.202,1.2128640096090644,1000,998,tanh(expneg(((e2)**(0.5)))),(((e2+((a)**(4))))**(-1)),[tanh expneg sqrt e2],1.0,1.0,[inv add e2 n4 a],1.1749507334605653,1.0
4,0.2365573669681657,0.5560851420688065,0.716980592958389,0.7017159881243373,8.0,9.153,1.7786513885454684,1000,995,tan(expneg((((e2+((((f)**(-1)))**(0.5))))**(0.5)))),(((e2+((a)**(4))))**(-1)),[tan expneg sqrt add e2 sqrt inv f],1.0,1.0,[inv add e2 n4 a],1.1749507334605653,1.0
5,0.2380772073731769,0.5465171885046899,0.739668708237913,0.739668708237913,12.0,9.298,1.2287139983795334,1000,996,expneg(((((((expneg(a))**(4))*(e2+cos(u2)))+u2))**(0.5))),expneg(((((((expneg(a))**(4))*(e2+cos(u2)))+u2))**(0.5))),[expneg sqrt add mul n4 expneg a add e2 cos u2 u2],0.22106212365982728,1.0,[expneg sqrt add mul n4 expneg a add e2 cos u2 u2],0.22106212365982728,1.0
6,0.2415641973904359,0.5373615774621792,0.739668708237913,0.6731899783544851,12.0,9.148,1.2488256865214655,1000,996,((sin(((expneg(((expneg(d)*e2)/(1.0*e1))))**(4))))**(4)),expneg(((((((expneg(a))**(4))*(e2+cos(u2)))+u2))**(0.5))),[n4 sin n4 expneg div mul expneg d e2 mul 1.0 e1],1.0,1.0,[expneg sqrt add mul n4 expneg a add e2 cos u2 u2],0.22106212365982728,1.0
7,0.2561176254611003,0.578944616253229,0.7582669735459907,0.7582669735459907,15.0,9.377,2.0202051801831726,1000,998,((tanh(exp((((logabs(((expneg((a+e2)))**(0.5)))-u2)*b)/a))))**(3)),((tanh(exp((((logabs(((expneg((a+e2)))**(0.5)))-u2)*b)/a))))**(3)),[n3 tanh exp div mul sub logabs sqrt expneg add a e2 u2 b a],-0.49222492347939,-0.08346669743083844,[n3 tanh exp div mul sub logabs sqrt expneg add a e2 u2 b a],-0.49222492347939,-0.08346669743083844
8,0.25448836347328424,0.5952305300063636,0.7582669735459907,0.7147233200849308,12.0,9.768,2.8685768050573386,1000,998,(((sin(a)+(((((((tanh(((e2)**(0.5))))**(2)))**(2)))**(3))*b)))**(4)),((tanh(exp((((logabs(((expneg((a+e2)))**(0.5)))-u2)*b)/a))))**(3)),[n4 add sin a mul n3 n2 n2 tanh sqrt e2 b],0.9273261810109994,-0.3701557350392391,[n3 tanh exp div mul sub logabs sqrt expneg add a e2 u2 b a],-0.49222492347939,-0.08346669743083844
9,0.26680153842691534,0.5751805456807224,0.7582669735459907,0.6996933820800456,13.0,9.887,1.9403838962748254,1000,996,tanh((b/exp((e2+((expneg(logabs(e2))+a)/b))))),((tanh(exp((((logabs(((expneg((a+e2)))**(0.5)))-u2)*b)/a))))**(3)),[tanh div b exp add e2 div add expneg logabs e2 a b],-1.0684246016537282,1.2569524911814793,[n3 tanh exp div mul sub logabs sqrt expneg add a e2 u2 b a],-0.49222492347939,-0.08346669743083844
10,0.27590652437929286,0.6618918760548311,0.7640060954731348,0.7640060954731348,12.0,10.145,2.179694831364862,1000,991,tanh(((exp(((e2*a)+(expneg(((a)**(2)))+b))))**(0.5))),tanh(((exp(((e2*a)+(expneg(((a)**(2)))+b))))**(0.5))),[tanh sqrt exp add mul e2 a add expneg n2 a b],-0.3155113919912195,-2.4822945244821457,[tanh sqrt exp add mul e2 a add expneg n2 a b],-0.3155113919912195,-2.4822945244821457
11,0.2822110600808231,0.6751769812093142,0.7706260942527345,0.7706260942527345,10.0,10.376,1.9125685171094835,1000,990,((((((b*exp(e2))+((exp(a))**(-1))))**(-1)))**(4)),((((((b*exp(e2))+((exp(a))**(-1))))**(-1)))**(4)),[n4 inv add mul b exp e2 inv exp a],-0.25231127316583446,2.35508925454656e-05,[n4 inv add mul b exp e2 inv exp a],-0.25231127316583446,2.35508925454656e-05
12,0.29639324423799973,0.6703724023758281,0.7706260942527345,0.7680175767011506,13.0,10.783,1.7090801116901992,1000,986,((expneg((((tan(((b)**(2)))*(e2+a))+a)+u2)))**(0.5)),((((((b*exp(e2))+((exp(a))**(-1))))**(-1)))**(4)),[sqrt expneg add add mul tan n2 b add e2 a a u2],1.0677434052900447,0.5397615406802404,[n4 inv add mul b exp e2 inv exp a],-0.25231127316583446,2.35508925454656e-05
13,0.3061000236210822,0.6913706349654085,0.7706260942527345,0.7645252478526762,12.0,11.021,1.3997747793699293,1000,988,sin(expneg((b+(e2/((((a)**(0.5))/e2)+a))))),((((((b*exp(e2))+((exp(a))**(-1))))**(-1)))**(4)),[sin expneg add b div e2 add div sqrt a e2 a],6.301506298256273,0.8549358314400046,[n4 inv add mul b exp e2 inv exp a],-0.25231127316583446,2.35508925454656e-05
14,0.322550041191884,0.7178489652670369,0.7760972740924319,0.7760972740924319,7.0,11.632,1.5050762408329734,1000,990,(((a-expneg((b/e2))))**(4)),(((a-expneg((b/e2))))**(4)),[n4 sub a expneg div b e2],0.7786523219007214,15.24243744952634,[n4 sub a expneg div b e2],0.7786523219007214,15.24243744952634
15,0.33310283426128684,0.7018303592679429,0.7760972740924319,0.7731539608395638,17.0,11.533,1.0993998645168002,1000,989,((((((((b)**(0.5))*(expneg((((b-e2)/b)+e2))+a))+a))**(-1)))**(3)),(((a-expneg((b/e2))))**(4)),[n3 inv add mul sqrt b add expneg add div sub b e2 b e2 a a],0.514536722959119,0.8928050089032685,[n4 sub a expneg div b e2],0.7786523219007214,15.24243744952634
16,0.34348183156412765,0.7057367092787175,0.7760972740924319,0.7750235015523521,11.0,11.668,0.9905639724702517,1000,990,tan(expneg((((expneg((e2*(b+b))))**(2))*a))),(((a-expneg((b/e2))))**(4)),[tan expneg mul n2 expneg mul e2 add b b a],0.9484701963800485,-0.021865423504052118,[n4 sub a expneg div b e2],0.7786523219007214,15.24243744952634
