epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.18802788401593346,0.5039062420921847,0.5297225013424897,0.5297225013424897,9.0,8.878,0.08571862821247013,1000,998,((((d/(u2-a))/expneg(a)))**(2)),((((d/(u2-a))/expneg(a)))**(2)),[n2 div div d sub u2 a expneg a],-0.6717224005217296,1.0,[n2 div div d sub u2 a expneg a],-0.6717224005217296,1.0
1,0.19578003774792138,0.5059454483522648,0.5297225013424897,0.5293793462935548,6.0,9.014,0.09868296322405454,1000,996,(((expneg(((b)**(-1)))/u2))**(0.5)),((((d/(u2-a))/expneg(a)))**(2)),[sqrt div expneg inv b u2],1.0,0.26023465023885384,[n2 div div d sub u2 a expneg a],-0.6717224005217296,1.0
2,0.19370619398894776,0.5037602803647651,0.5297225013424897,0.5294592938585375,9.0,9.245,0.05738780539201369,1000,995,expneg(((tanh(u2)*a)+(d+u2))),((((d/(u2-a))/expneg(a)))**(2)),[expneg add mul tanh u2 a add d u2],0.09324733855617819,1.0,[n2 div div d sub u2 a expneg a],-0.6717224005217296,1.0
3,0.20302790588079248,0.5058620883899898,0.5417892672208201,0.5417892672208201,6.0,9.294,0.1101892687092882,1000,995,((((a*e2)+b))**(2)),((((a*e2)+b))**(2)),[n2 add mul a e2 b],-0.0022185437681149283,0.5389366947664728,[n2 add mul a e2 b],-0.0022185437681149283,0.5389366947664728
4,0.20850074894082904,0.5087524373246053,0.5417892672208201,0.5317559680210716,12.0,9.129,0.2102822147085973,1000,992,expneg(exp((((logabs(b)*f)+b)-(a-u2)))),((((a*e2)+b))**(2)),[expneg exp sub add mul logabs b f b sub a u2],0.6143337079952982,0.9622465183843264,[n2 add mul a e2 b],-0.0022185437681149283,0.5389366947664728
5,0.21372152299178748,0.5102958366829621,0.5417892672208201,0.5353903456096937,9.0,9.105,0.24967023922197384,1000,994,expneg(exp((((u2+(expneg(e2)/u1)))**(2)))),((((a*e2)+b))**(2)),[expneg exp n2 add u2 div expneg e2 u1],1.0,1.0,[n2 add mul a e2 b],-0.0022185437681149283,0.5389366947664728
6,0.22489354546094575,0.5108320587369718,0.5417892672208201,0.537442600338125,13.0,9.353,0.27234210148032095,1000,993,(cos(((((((a+u2))**(-1))/e2)+u2)-b))/a),((((a*e2)+b))**(2)),[div cos sub add div inv add a u2 e2 u2 b a],3.0289732942401306,-0.16243921320174948,[n2 add mul a e2 b],-0.0022185437681149283,0.5389366947664728
7,0.23646669338722034,0.511344268541425,0.5428846689374335,0.5428846689374335,13.0,9.41,0.2808305361397015,1000,994,exp((b-log(((((e2*u2)/0.0209)+0.0209)+a)))),exp((b-log(((((e2*u2)/0.0209)+0.0209)+a)))),[exp sub b log add add div mul e2 u2 0.0209 0.0209 a],2207.600981389827,6.454864128438485,[exp sub b log add add div mul e2 u2 0.0209 0.0209 a],2207.600981389827,6.454864128438485
8,0.24725465127649357,0.5228964880600384,0.5428846689374335,0.5361892606599541,11.0,9.13,0.520006852958771,1000,994,((log(tanh((((((e2+a)/a)/b))**(0.5)))))**(0.5)),exp((b-log(((((e2*u2)/0.0209)+0.0209)+a)))),[sqrt log tanh sqrt div div add e2 a a b],78.83073235574729,0.39609542882085713,[exp sub b log add add div mul e2 u2 0.0209 0.0209 a],2207.600981389827,6.454864128438485
9,0.2807999308902696,0.5269322560213114,0.5457912228546358,0.5457912228546358,14.0,9.086,0.21188719260735733,1000,995,(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
10,0.31184615012402944,0.5286996503834694,0.5457912228546358,0.5310556951265283,14.0,9.772,0.043591280304060745,1000,999,tanh((b/((u2+((a+a)+(b-u2)))+u2))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[tanh div b add add u2 add add a a sub b u2 u2],0.04964927650310777,0.15497859488168142,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
11,0.31828290299351464,0.5300367417251638,0.5457912228546358,0.53837646875314,14.0,10.111,0.006547545708264789,1000,996,(((b+(((d/cos((u2+((u2)**(0.5)))))+e2)/a)))**(2)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[n2 add b div add div d cos add u2 sqrt u2 e2 a],478.5118428475579,-0.5397817752773675,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
12,0.33029080745847433,0.529875826359704,0.5457912228546358,0.5314662714296741,7.0,10.388,0.016505586656808853,1000,993,(a/((b/u2)+u2)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[div a add div b u2 u2],0.11185327665996712,0.030601988232845444,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
13,0.3362217783467604,0.5303966899070538,0.5457912228546358,0.5435976252162023,20.0,10.976,0.014563215842218556,1000,996,((((tanh((((a*(u2/(u2-u2)))-u2)*u2))-e2)-a)*b)+a),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[add mul sub sub tanh mul sub mul a div u2 sub u2 u2 u2 u2 e2 a b a],0.28916144311705044,0.001999016248329403,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
14,0.33568205877241625,0.5297658188398924,0.5457912228546358,0.5322552371720926,14.0,11.355,0.009831933263697662,1000,988,expneg((b+(b/(u2/(u2-(u2*(a-u2))))))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[expneg add b div b div u2 sub u2 mul u2 sub a u2],1.198073887665091,1.1838478378157755,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
15,0.3483365662975488,0.5303754852906503,0.5457912228546358,0.5403635528390816,16.0,11.781,0.011606864583630451,1000,990,tan(expneg((a+(((e2*((u2+b)/((a)**(2))))*u2)*b)))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[tan expneg add a mul mul mul e2 div add u2 b n2 a u2 b],1.2889708317226718,0.043679068511255574,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
16,0.33904204819426403,0.5308452824915826,0.5457912228546358,0.543635805004604,16.0,12.285,0.0030960721319488807,1000,989,logabs(expneg(((b*(((e2-u2)+u2)+(expneg(a)+u2)))-a))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[logabs expneg sub mul b add add sub e2 u2 u2 add expneg a u2 a],0.2907259457355696,0.001998297222277324,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
17,0.35469570031522385,0.53045905388646,0.5457912228546358,0.5314798589926839,13.0,12.665,-0.009375814212542966,1000,984,expneg(exp(expneg((b/((expneg(a)*u2)*(b+u2)))))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[expneg exp expneg div b mul mul expneg a u2 add b u2],-0.6609030412771899,1.2171916487291348,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
18,0.3413035819766276,0.5305183687389875,0.5457912228546358,0.5426394165197553,12.0,12.624,0.016093329074902768,1000,986,(((((a-u2)/u2)+e2)*b)+expneg(a)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[add mul add div sub a u2 u2 e2 b expneg a],1.2225019034733375,-0.00204083644921982,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
19,0.34506172483863395,0.530332762082673,0.5457912228546358,0.5323792304187408,23.0,12.504,-0.0018696908341445037,1000,989,((((((((expneg(((((((d*(a-u2))+a)/a))**(0.5))*b))/u2)-a))**(0.5))*a)+b))**(2)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),"[n2 add mul sqrt sub div expneg mul sqrt div add mul d sub a u2 a a b u2 a
 a b]",0.16600000007550897,0.24253709606132084,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
20,0.34408324615200525,0.5303844019713584,0.5457912228546358,0.5435575493320762,13.0,12.5,0.0025127572271559165,1000,986,((((b-e2)/a)-expneg(b))-(b+tan(b))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[sub sub div sub b e2 a expneg b add b tan b],498.3333637533556,-1.1660250028024364,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
21,0.34790149673774323,0.5305025942313366,0.5457912228546358,0.5314654028588273,15.0,12.574,0.005349520517080118,1000,987,((a+a)/(u2-(((expneg(expneg(a))-a)/u2)/b))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[div add a a sub u2 div div sub expneg expneg a a u2 b],0.05603793384057687,-10.754724337605918,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
22,0.3438918909153199,0.5307868830145879,0.5457912228546358,0.5386170340424234,11.0,12.695,0.013310019893171599,1000,978,expneg((((e2+exp(b))*(a-b))-a)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[expneg sub mul add e2 exp b sub a b a],6.627994437258535,6.617513490248823,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
23,0.33752671209406665,0.5306115309445041,0.5457912228546358,0.5396658130881418,15.0,12.653,-0.00027299240761505944,1000,983,(b-(e2*expneg(((((b+expneg(b))-b)-u2)+a)))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[sub b mul e2 expneg add sub sub add b expneg b b u2 a],6.357424037979141,0.2784360752593661,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
24,0.33029982842853817,0.5296588281174072,0.5457912228546358,0.5314066892576309,15.0,12.504,0.0075957935911799,1000,982,((((((((cos(b)-u2)/(u2+((u2)**(0.5)))))**(2))/a)/u2))**(2)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[n2 div div n2 div sub cos b u2 add u2 sqrt u2 a u2],0.7151112137328169,1.555116146301453,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
25,0.33148613958139533,0.5301499622245003,0.5457912228546358,0.5312494692190779,13.0,12.601,0.0035338618119978987,1000,978,(((a)**(2))-(tanh(((a/b)-expneg(u2)))/((b)**(0.5)))),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[sub n2 a div tanh sub div a b expneg u2 sqrt b],1.0888324201136554,0.6486659681720987,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
26,0.33499417039804796,0.5300998015979661,0.5457912228546358,0.5313281078108837,15.0,12.536,-0.00848875715098444,1000,985,logabs((((u2-log(((a)**(0.5))))+(expneg(u2)-(a*u2)))*b)),(((((e2-((expneg(((a+a)+b)))**(-1)))*d)*a))**(0.5)),[logabs mul add sub u2 log sqrt a sub expneg u2 mul a u2 b],0.6874811734101753,1.2885100607313758,[sqrt mul mul sub e2 inv expneg add add a a b d a],0.0009432956528584377,4.470259799112902
27,0.3248481188786593,0.5304901788838114,0.549594955802872,0.549594955802872,17.0,12.619,0.03294033599846922,1000,981,((((expneg((a+(((((((e2)**(2)))**(-1))+b)*u2)*b)))*b)*b))**(0.5)),((((expneg((a+(((((((e2)**(2)))**(-1))+b)*u2)*b)))*b)*b))**(0.5)),[sqrt mul mul expneg add a mul mul add inv n2 e2 b u2 b b b],2.4546149063589175,1.7813981546323832,[sqrt mul mul expneg add a mul mul add inv n2 e2 b u2 b b b],2.4546149063589175,1.7813981546323832
28,0.31908317218330745,0.5298614453461371,0.5555428152341929,0.5555428152341929,14.0,12.395,0.05638448396772997,1000,979,((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747,[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747
29,0.32111851732852653,0.5300995391079332,0.5555428152341929,0.5359416209960779,12.0,12.344,0.019488377706523854,1000,983,(((b-expneg(b))/u2)+expneg((((e2-a))**(2)))),((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),[add div sub b expneg b u2 expneg n2 sub e2 a],3.762839245042409,0.6171763173442013,[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747
30,0.31509778024318835,0.5300227877193321,0.5555428152341929,0.5453392774157085,14.0,12.564,0.03174981826542784,1000,983,((((((sin(b))**(2))-((u2-(a-u2))+e2))/b))**(0.5)),((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),[sqrt div sub n2 sin b add sub u2 sub a u2 e2 b],85.51621045669162,986.8091391755268,[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747
31,0.3112028814527482,0.5290923300928998,0.5555428152341929,0.5311825124422171,18.0,12.557,0.02966995289059087,1000,981,expneg((((a/log((((u2*expneg(a))+((((a+b))**(2))+a))+a))))**(-1))),((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),[expneg inv div a log add add mul u2 expneg a add n2 add a b a a],0.31615073356502105,0.4928404952906972,[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747
32,0.31754420529158295,0.5295225797425023,0.5555428152341929,0.5531679626208869,13.0,12.209,0.04036605228909131,1000,978,((((b)**(0.5))/((a+a)+(((e2-u2))**(2))))*a),((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),[mul div sqrt b add add a a n2 sub e2 u2 a],1982.5852704542772,-0.32189545565023453,[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747
33,0.3010109192383347,0.5288827316072546,0.5555428152341929,0.5475748947842045,14.0,12.663,0.10516325669616268,1000,977,((((exp(((tanh(exp(u2)))**(-1)))-expneg((e2*b))))**(0.5))/((a)**(0.5))),((((expneg((b*a)))**(0.5))*((tanh(e2)/u2)/a))+b),[div sqrt sub exp inv tanh exp u2 expneg mul e2 b sqrt a],27.321057744358242,-0.011008852252815655,[add mul sqrt expneg mul b a div div tanh e2 u2 a b],10.017062277343593,0.06920510697640747
