epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
10,0.3327530876555203,0.5976218384429177,0.6891035529547602,0.6891035529547602,16.0,10.97,0.714044594559434,1000,976,((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
11,0.334213078069151,0.5919134577652582,0.6891035529547602,0.6620401955572978,11.0,11.198,0.5706618964261202,1000,978,tanh(exp((a*((a+e2)-(b-a))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[tanh exp mul a sub add a e2 sub b a],-0.02300443063262921,-30.629367169458135,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
12,0.3450224413536451,0.598302417123447,0.6891035529547602,0.6758147707413832,15.0,11.343,0.7796246937116131,1000,979,exp((((a*(((tanh(a)-e2)-u2)*b))-a)-u2)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub mul a mul sub sub tanh a e2 u2 b a u2],0.4799404592981692,0.03480255850174526,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
13,0.33957569129011156,0.6041719373150467,0.6891035529547602,0.6322277480625952,11.0,11.567,0.9572965947873064,1000,983,(b-((e2-(a*(b-b)))*a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[sub b mul sub e2 mul a sub b b a],0.003979653297987437,0.42097551282502366,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
14,0.34419581595624416,0.6095579506486696,0.6891035529547602,0.6425393069635987,17.0,12.292,1.0053164506850831,1000,973,(exp((log(b)*(b-((((u2-a)-e2)*b)-a))))-a),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[sub exp mul log b sub b sub mul sub sub u2 a e2 b a a],0.5566199760230585,0.9945982117626604,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
15,0.33686767311394555,0.6166388571756375,0.6891035529547602,0.6620401955822215,15.0,12.39,0.9495877153836444,1000,989,tanh(exp((a-(b*((((b-a)*a)-e2)*a))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[tanh exp sub a mul b mul sub mul sub b a a e2 a],-0.692019622541054,0.03324140119274135,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
16,0.3394924859590617,0.6273705183381421,0.6891035529547602,0.6758640643610401,16.0,12.378,0.6073235762538585,1000,986,exp(((((a*(b-((e2-a)-a)))-a)-b)-u2)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub sub mul a sub b sub sub e2 a a a b u2],0.01676420631543642,0.46907632531694693,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
17,0.3072408637758897,0.636424476045162,0.6891035529547602,0.6877187245391695,19.0,12.923,0.3048900266134971,1000,987,exp((log((((b-((e2-((b-a)-a))-b))-0.0209)*b))*a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp mul log mul sub sub b sub sub e2 sub sub b a a b 0.0209 b a],-0.43602954231371727,1.5017973001093983,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
18,0.29043401235169586,0.6384121618371256,0.6891035529547602,0.665252949441139,19.0,13.255,0.3774807181279772,1000,986,((((((((e2-a)-(a*b))*b)-b)-0.0209)*a)*e2)+a),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[add mul mul sub sub mul sub sub e2 a mul a b b b 0.0209 a e2 a],0.46403794099408086,0.0001317082274587787,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
19,0.2743066180756706,0.633849215785604,0.6891035529547602,0.6621477507430972,8.0,13.482,0.007899270654751496,1000,988,exp((b*(a-(e2-b)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp mul b sub a sub e2 b],-36.514979412063944,0.021281790749408887,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
20,0.25523218064904696,0.6352292521212026,0.6891035529547602,0.6621477480001067,18.0,13.126,0.04972029441103016,1000,992,exp((a*(((((e2-((e2-b)*a))-e2)-b)+b)-e2))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp mul a sub add sub sub sub e2 mul sub e2 b a e2 b b e2],0.020850246988628633,-1786.4526987922852,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
21,0.23448308610475332,0.6404719401560384,0.6891035529547602,0.6655833575658646,16.0,13.044,0.18110064713866267,1000,989,exp((((b-(a*(a*e2)))-((b-a)*u2))-u2)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub sub b mul a mul a e2 mul sub b a u2 u2],0.14429375079140808,-0.7277939474710161,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
22,0.24748522230727604,0.6370653317982764,0.6891035529547602,0.6621477509014673,12.0,12.921,0.06600676821405566,1000,986,exp((e2-(((a*e2)-b)-(e2-e2)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub e2 sub sub mul a e2 b sub e2 e2],1.021281664606565,-0.7766609243331394,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
23,0.23536426946226124,0.6367890438674413,0.6891035529547602,0.6642559900906773,19.0,13.065,0.09064258745096335,1000,987,exp((((((log((e2-((a-e2)-a)))-u2)-e2)-e2)*b)-a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub mul sub sub sub log sub e2 sub sub a e2 a u2 e2 e2 b a],0.7798487036677061,0.011405346120197356,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
24,0.22342567698255142,0.6337677377754853,0.6891035529547602,0.6621477508703851,10.0,12.981,0.00749239393254144,1000,995,exp((b-(e2-(a*(a-e2))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b sub e2 mul a sub a e2],-0.978718471371701,-1.7345477161133263,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
25,0.24390931663802104,0.6352216625213883,0.6891035529547602,0.6621477508900961,16.0,12.979,0.037428398189454745,1000,991,exp((b-(a-((((a*a)-(e2-a))*a)*a)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b sub a mul mul sub mul a a sub e2 a a a],-0.14588270015336088,-0.9198927229605758,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
26,0.24211198733739941,0.6374339486566982,0.6891035529547602,0.6621477508593865,14.0,12.872,0.10995866449124844,1000,995,exp((((a-(b-((a-a)*e2)))-e2)*a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp mul sub sub a sub b mul sub a a e2 e2 a],0.021281719833824177,36.51531445407917,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
27,0.2441343450474161,0.6372798872857838,0.6891035529547602,0.662147750894985,12.0,13.108,0.11293730572027585,1000,994,((exp(((a-e2)*(a*a)))*a)*b),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[mul mul exp mul sub a e2 mul a a a b],0.1458824229280407,3.1430308006795884,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
28,0.25049492018317543,0.6371439342310983,0.6891035529547602,0.6621477508996874,20.0,12.987,0.084350891988836,1000,995,exp((((((b-a)-((e2*b)-((e2-a)-a)))-a)-a)*b)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp mul sub sub sub sub b a sub mul e2 b sub sub e2 a a a a b],0.3563292733900168,1.0208471301662967,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
29,0.24719526977658643,0.6352881614926991,0.6891035529547602,0.6621477504724109,8.0,12.729,0.0456942911677761,1000,992,exp((b-((e2*a)-b))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b sub mul e2 a b],0.021282320199509087,-0.3883219239635974,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
30,0.24966174959339393,0.6395573603008036,0.6891035529547602,0.6621477509004106,10.0,12.864,0.16002720299391737,1000,992,exp((b-(((e2-a)*b)*b))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b mul mul sub e2 a b b],-43.34908276912,0.14588254616297391,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
31,0.27165484275262963,0.6381314357512173,0.6891035529547602,0.6635062883744615,13.0,12.331,0.12713791603967992,1000,996,(a*exp((((a-e2)*a)+log((b-u2))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[mul a exp add mul sub a e2 a log sub b u2],0.02112151501853961,22.077423742858723,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
32,0.2498914359654405,0.6399022169533654,0.6891035529547602,0.6671981188051109,9.0,12.568,0.1672634952961825,1000,990,(b+(tanh((a-log(e2)))*b)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[add b mul tanh sub a log e2 b],3.3366598584777427,0.22456143346207122,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
33,0.2532578830969364,0.637750857766032,0.6891035529547602,0.663225033025959,11.0,12.548,0.11854523197895504,1000,990,exp(((((tanh(e2)-a)-e2)*0.0209)-b)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub mul sub sub tanh e2 a e2 0.0209 b],0.995288373586285,0.7749223050414641,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
34,0.2610921414043779,0.6376643385989142,0.6891035529547602,0.662147750882644,8.0,12.164,0.10702767628933171,1000,991,exp((b-(a*(a+e2)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b mul a add a e2],0.021281424509271278,-0.7762111805414382,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
35,0.26519401876424203,0.6377703491493044,0.6891035529547602,0.6621477508906941,16.0,12.307,0.123298825509452,1000,990,exp((b-(b-((a-(((b-e2)-b)*b))*0.0209)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b sub b mul sub a mul sub sub b e2 b b 0.0209],-37.10166834868436,-1.0166290637008768,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
36,0.272341453281451,0.6376188824002803,0.6891035529547602,0.6654220953210657,11.0,12.032,0.11088125247735205,1000,994,(a-(((a*0.0209)-(b*e2))*e2)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[sub a mul sub mul a 0.0209 mul b e2 e2],0.4634158893717086,6.008435314005828e-05,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
37,0.266222021734321,0.6376123605243965,0.6891035529547602,0.6754494699182387,17.0,12.197,0.11157334208342747,1000,991,tanh(exp(((((((b*(e2*b))+0.0209)-e2)-e2)-a)-u2))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[tanh exp sub sub sub sub add mul b mul e2 b 0.0209 e2 e2 a u2],0.42458466084451346,1.4077007625081324,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
38,0.2615611233679,0.6371060917140391,0.6891035529547602,0.6644263335347693,12.0,12.101,0.11079796733340536,1000,992,exp((a-(a-(b-((e2*a)*f))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub a sub a sub b mul mul e2 a f],0.00209439157881538,-0.7746446147844412,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
39,0.26702657301850663,0.6393813511448808,0.6891035529547602,0.6626238576024699,15.0,12.1,0.14646825877867753,1000,993,exp((((b-b)-((e2-exp((0.0209*e2)))*a))-b)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub sub b b mul sub e2 exp mul 0.0209 e2 a b],0.022155212492374093,0.797017557074877,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
40,0.25722980984004185,0.6361132406676218,0.6891035529547602,0.6621477508930851,16.0,12.55,0.0798080979199864,1000,994,exp(((((((e2-(a*e2))-a)-e2)-b)-a)-a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub sub sub sub sub e2 mul a e2 a e2 b a a],0.021281464787683033,0.7128182488512819,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
41,0.2624719997252788,0.6392472788936526,0.6891035529547602,0.6627827461734467,18.0,12.554,0.14650065211552032,1000,992,exp(((((((((a-b)-b)-0.0209)-e2)-a)-u2)*b)+a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp add mul sub sub sub sub sub sub a b b 0.0209 e2 a u2 b a],-0.7685041139732137,0.02121563051479822,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
42,0.25376621474382044,0.6379638877225589,0.6891035529547602,0.6621477503752987,6.0,12.897,0.13454812323264853,1000,990,exp((b-(e2*a))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b mul e2 a],0.02128181565195138,-0.7766440272700862,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
43,0.25141489669969636,0.6432405880361687,0.6891035529547602,0.6653723367477224,15.0,12.768,0.2809428640502325,1000,995,(((((b*a)-(e2-(b*e2)))*e2)*0.0209)-a),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[sub mul mul sub mul b a sub e2 mul b e2 e2 0.0209 a],-0.46361304670261294,1.002885739584925,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
44,0.2594415013079323,0.6406442988291198,0.6891035529547602,0.662147750900515,15.0,13.038,0.189666000726055,1000,989,(exp((((b+(exp(a)+(a*e2)))-e2)*a))*b),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[mul exp mul sub add b add exp a mul a e2 e2 a b],0.021754837873851716,0.4454875654566272,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
45,0.24920113672922845,0.6408972245172057,0.6891035529547602,0.6621477508899558,12.0,13.149,0.1989222224465646,1000,987,((a*b)*exp((b-((e2*a)-b)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[mul mul a b exp sub b sub mul e2 a b],0.021281738963115415,1.376756666456167,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
46,0.24920831696382845,0.6397274722585811,0.6891035529547602,0.6621477508864629,14.0,13.145,0.1751153338113923,1000,991,exp((e2-(((b*((a*a)+b))*e2)-a))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub e2 sub mul mul b add mul a a b e2 a],-0.7766630981150416,0.75302791491557,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
47,0.25891786482983664,0.6396698372275893,0.6891035529547602,0.6621477508861562,20.0,13.325,0.14806146448628818,1000,989,exp(((((((a-(a-((b-e2)-b)))*b)+b)-b)+b)-a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub add sub add mul sub a sub a sub sub b e2 b b b b b a],0.797939279707529,0.02128171858371978,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
48,0.2494426949321958,0.6380255329492891,0.6891035529547602,0.6621477508683115,15.0,13.114,0.1419935234686206,1000,992,exp(((log(a)-e2)-(((e2*(a+a))-a)-b))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub log a e2 sub sub mul e2 add a a a b],-0.48935935978692496,0.42735357124132606,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
49,0.2518542222676138,0.6426951173453017,0.6891035529547602,0.6758640643680959,16.0,13.113,0.28518277096331157,1000,988,(b-(b-exp((a-(u2-((b+b)-(a*e2))))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[sub b sub b exp sub a sub u2 sub add b b mul a e2],0.016764358240501577,-0.24708919274958513,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
50,0.2547057187576578,0.6417049557236078,0.6891035529547602,0.66214775089823,8.0,13.082,0.193454849319821,1000,990,exp((b-((a*e2)*a))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b mul mul a e2 a],0.14588240593875385,-0.776661677334481,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
51,0.23667243518609268,0.6398262380188473,0.6891035529547602,0.6759310359953166,20.0,13.081,0.19599882158879886,1000,988,exp((((((((((a*e2)-b)+b)+a)+u2)-e2)*b)-e2)*a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp mul sub mul sub add add add sub mul a e2 b b a u2 e2 b e2 a],0.5009294271750667,-1.9361668782965986,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
52,0.24322659203814487,0.638638216717154,0.6891035529547602,0.6621477508889768,16.0,13.275,0.15094602301850568,1000,977,exp((b-(b*(((a+(a+(b+e2)))-b)-a)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b mul b sub sub add a add a add b e2 b a],37.49397328577918,0.021281810699274355,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
53,0.2369220264534262,0.6387357033402121,0.6891035529547602,0.6758640624798111,20.0,13.333,0.15485529843543913,1000,991,exp((((0.0209-(((((b-a)*(e2+b))+e2)-e2)*b))-u2)-a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub sub 0.0209 mul sub add mul sub b a add e2 b e2 e2 b u2 a],0.48957713327287383,0.5217151037791709,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
54,0.2441899924898101,0.643214594157866,0.6891035529547602,0.6738734212182761,20.0,13.4,0.28812192824321037,1000,981,(exp((((e2-((((u2+(b*e2))+a)-b)*a))-b)+b))*a),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[mul exp add sub sub e2 mul sub add add u2 mul b e2 a b a b b a],1.2884338590311073,0.7884942709523088,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
55,0.23796288833946294,0.6396368765719056,0.6891035529547602,0.6621477509019567,16.0,13.391,0.16396054812324545,1000,987,exp(((a+(((b-((e2*b)-e2))-b)-b))+a)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp add add a sub sub sub b sub mul e2 b e2 b b a],0.12231044806017144,1.0212816455580243,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
56,0.24505664134700514,0.6422975327827671,0.6891035529547602,0.6631507562870307,14.0,12.997,0.24580675010970743,1000,980,(a+exp((b-((b-(a*(b-e2)))-0.0209)))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[add a exp sub b sub sub b mul a sub b e2 0.0209],0.023885985049635305,-35.34654537559962,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
57,0.24895766044148487,0.6396873284438928,0.6891035529547602,0.6621477508875827,10.0,13.083,0.16831936940692502,1000,984,exp(((b-a)-((e2+a)*a))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub sub b a mul add e2 a a],0.021281492740721893,-0.7549293508827838,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
58,0.24626157458020795,0.6439242852467302,0.6891035529547602,0.6630792602120889,15.0,13.323,0.2987761042324062,1000,988,exp((b-((((tanh((e2*u2))*b)*e2)+b)-a))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub b sub add mul mul tanh mul e2 u2 b e2 b a],-0.7879376604720771,0.020922021294875484,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
59,0.24014525165105305,0.6415322582581041,0.6891035529547602,0.6682700261324294,17.0,13.355,0.23894651186137122,1000,988,exp((0.0209-(((log((((a+b)-e2)*a))+e2)-e2)*b))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub 0.0209 mul sub add log mul sub add a b e2 a e2 e2 b],3.996186436703434,0.32678295878064667,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
60,0.2606658622046567,0.64158403251107,0.6891035529547602,0.6624092884886743,16.0,13.365,0.2267040324058383,1000,987,exp((((e2-(e2*((a+e2)*(a*a))))*a)+b)),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp add mul sub e2 mul e2 mul add a e2 mul a a a b],-0.02182739969115388,-0.7745052623793633,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
61,0.24464544833807828,0.6394844452283489,0.6891035529547602,0.6621477508985806,20.0,13.061,0.19092392287863372,1000,994,exp((e2+(((((a+((a-b)+(a*a)))-e2)*b)-b)-b))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp add e2 sub sub mul sub add a add sub a b mul a a e2 b b b],0.805769792692938,1.0212815297311155,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
62,0.2648193619634912,0.6463434668104233,0.6891035529547602,0.6621477509010992,13.0,13.119,0.3693240189854735,1000,986,exp((tanh((a-b))-(b+(b*(e2+b))))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp sub tanh sub a b add b mul b add e2 b],-0.9630304672989122,0.021281582443350877,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
63,0.25325432801206543,0.642620049406468,0.6891035529547602,0.663225033025959,15.0,13.334,0.273509805209675,1000,990,exp((a+(((0.0209*((tanh(e2)-e2)-a))-b)-a))),((((d*(0.0209*a))*log(((b-e2)*a)))-b)-a),[exp add a sub sub mul 0.0209 sub sub tanh e2 e2 a b a],0.9952883735862852,0.7749223050414641,[sub sub mul mul d mul 0.0209 a log mul sub b e2 a b a],-5.778101340037895,4.953801841693509
