epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,b
0,0.3682455011843433,4.0,4,True,False,tanh((b*d)),[tanh mul b d],1.0,-16.39287738836994
0,0.4881533694326532,4.0,4,True,False,(f*tanh(a)),[mul f tanh a],-0.435085654005744,1.0
0,0.36824550086355473,4.0,4,True,False,tanh((1.0*b)),[tanh mul 1.0 b],1.0,-9.736075302249295
0,0.3234786356211806,4.0,4,True,False,(sqrt_eu1*tanh(sqrt_eu1)),[mul sqrt_eu1 tanh sqrt_eu1],1.0,1.0
0,0.2905876185028333,6.0,6,True,False,tanh(((sqrt_eu2*sqrt_eu2)*a)),[tanh mul mul sqrt_eu2 sqrt_eu2 a],1.0,1.0
0,0.29273802903794993,8.0,8,True,False,tanh((f*((1.0*d)*sqrt_eu1))),[tanh mul f mul mul 1.0 d sqrt_eu1],1.0,1.0
0,0.2905876337044599,6.0,6,True,False,tanh(((f*d)*1.0)),[tanh mul mul f d 1.0],1.0,1.0
0,0.32590660396883486,5.0,5,True,False,(1.0*(a*a)),[mul 1.0 mul a a],-4.646455134347897e-17,1.0
0,0.32590660396883486,8.0,8,True,False,tanh((((sqrt_eu1*a)*sqrt_eu2)*b)),[tanh mul mul mul sqrt_eu1 a sqrt_eu2 b],-7.111787136434124e-11,-7.11166593753902e-11
0,0.32590660396883486,7.0,7,True,False,((1.0*f)*(a*b)),[mul mul 1.0 f mul a b],3.5800099879344056e-10,3.5800099879344056e-10
0,0.29734280386323153,4.0,4,True,False,tanh((d*d)),[tanh mul d d],1.0,1.0
0,0.3682454976941865,4.0,4,True,False,tanh((sqrt_eu1*b)),[tanh mul sqrt_eu1 b],1.0,-72.12193527421522
0,0.3682455011843433,4.0,4,True,False,tanh((a*d)),[tanh mul a d],-16.39287738836994,1.0
0,0.2973794061877008,4.0,4,True,False,tanh((1.0*d)),[tanh mul 1.0 d],1.0,1.0
0,0.3682455011141049,6.0,6,True,False,tanh(((f*a)*f)),[tanh mul mul f a f],-2.0472201140417012,1.0
0,0.2905876337044599,4.0,4,True,False,tanh((d*f)),[tanh mul d f],1.0,1.0
0,0.3682455011366496,6.0,6,True,False,tanh((a*(f*d))),[tanh mul a mul f d],-1.6871338015744286,1.0
0,0.2706293057357987,4.0,4,True,False,(sqrt_eu2*tanh(sqrt_eu1)),[mul sqrt_eu2 tanh sqrt_eu1],1.0,1.0
0,0.2905876185028333,6.0,6,True,False,tanh(((sqrt_eu2*sqrt_eu2)*b)),[tanh mul mul sqrt_eu2 sqrt_eu2 b],1.0,1.0
0,0.3682454976941865,4.0,4,True,False,tanh((a*sqrt_eu1)),[tanh mul a sqrt_eu1],-72.12193527421522,1.0
0,0.3682455011843433,6.0,6,True,False,tanh(((d*1.0)*a)),[tanh mul mul d 1.0 a],-16.39287738836994,1.0
