complexity,length,reward,rmse,r2,expression,expression_prefix,a,b
4,4,0.5129038007353905,2.280244824621929,0.0981015363825688,(b*tanh(sqrt_eu1)),[mul b tanh sqrt_eu1],1.0,-20.602830965378153
6,6,0.5196744694263654,2.2192536609469085,0.1457035932905888,(b*tanh((a*sqrt_eu1))),[mul b tanh mul a sqrt_eu1],4.486674766044607,-6.506045544019789
10,10,0.5332361349958533,2.1017463920832444,0.23377677660255092,(a*tanh(((sqrt_eu1*sqrt_eu1)*(b*sqrt_eu1)))),[mul a tanh mul mul sqrt_eu1 sqrt_eu1 mul b sqrt_eu1],-4.92840755499256,543.0076750292715
