complexity,length,reward,rmse,r2,expression,expression_prefix,a,b
4,4,0.5846799089699819,0.10957795302616889,0.4954205724514109,exp((a*u2)),[exp mul a u2],-3.0261120964881054,1.0
5,5,0.6599225713096326,0.07949562698398238,0.7344357251133209,(f/(b+e2)),[div f add b e2],1.0,20.964815380382124
6,6,0.6772715750181304,0.07350769137080246,0.7729357619329256,(tanh((a/e2))/b),[div tanh div a e2 b],15.097966305075278,2.2254660795183017
7,7,0.6808614685502662,0.07230675948420635,0.7802944791803377,(b/(e2+(a/f))),[div b add e2 div a f],290.31995982511836,13.52167753568637
9,9,0.6988410661744833,0.06647766349739014,0.8142902665313603,(f/(b+((a/e2)+e2))),[div f add b add div a e2 e2],4.607761560916769,16.00143088811783
15,15,0.7344136648161295,0.055785764702706984,0.86922342640723,(f/(b/((e2+(b+b))/((e2*e2)+a)))),[div f div b div add e2 add b b add mul e2 e2 a],57.052027724819574,1.9431823016954655
