epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,b
2,0.3017746970860395,10.0,10,True,False,((tanh((a*(sqrt_eu2*d)))*d)*a),[mul mul tanh mul a mul sqrt_eu2 d d a],-2.4662328077546334e-17,1.0
2,0.5001179799150581,8.0,8,True,False,(b*(tanh((f*d))*1.0)),[mul b mul tanh mul f d 1.0],1.0,0.32388882973831495
2,0.2064408126256009,4.0,4,True,False,tanh((sqrt_eu1*f)),[tanh mul sqrt_eu1 f],1.0,1.0
2,0.3017746970860395,6.0,6,True,False,(b*tanh((b*d))),[mul b tanh mul b d],1.0,-9.614562493230922e-18
2,0.37975253854368685,6.0,6,True,False,tanh((sqrt_eu2*(a*1.0))),[tanh mul sqrt_eu2 mul a 1.0],0.03138653229458094,1.0
2,0.46550330293036146,6.0,6,True,False,tanh((b*(sqrt_eu2*sqrt_eu1))),[tanh mul b mul sqrt_eu2 sqrt_eu1],1.0,0.25661357460884887
2,0.18284420722234324,4.0,4,True,False,(d*tanh(f)),[mul d tanh f],1.0,1.0
2,0.5001179801825351,4.0,4,True,False,(1.0*tanh(b)),[mul 1.0 tanh b],1.0,0.3359847202622447
2,0.5910189412841504,4.0,4,True,False,tanh((sqrt_eu1*b)),[tanh mul sqrt_eu1 b],1.0,1.9885007947665172
2,0.18284420722234324,4.0,4,True,False,tanh((b*f)),[tanh mul b f],1.0,1.0
2,0.09290866480759971,4.0,4,True,False,(tanh(sqrt_eu1)*f),[mul tanh sqrt_eu1 f],1.0,1.0
2,0.5595266461777743,7.0,7,True,False,((a*sqrt_eu1)*(sqrt_eu1*f)),[mul mul a sqrt_eu1 mul sqrt_eu1 f],0.8712552766824055,1.0
2,0.18284420722234324,6.0,6,True,False,tanh((d*(1.0*f))),[tanh mul d mul 1.0 f],1.0,1.0
2,0.4020987837363685,4.0,4,True,False,(sqrt_eu1*tanh(d)),[mul sqrt_eu1 tanh d],1.0,1.0
2,0.4450970500019293,4.0,4,True,False,(sqrt_eu1*tanh(a)),[mul sqrt_eu1 tanh a],7.477494054538457,1.0
2,0.4404385148772218,10.0,10,True,False,(sqrt_eu1*tanh((((sqrt_eu1*sqrt_eu2)*sqrt_eu1)*f))),[mul sqrt_eu1 tanh mul mul mul sqrt_eu1 sqrt_eu2 sqrt_eu1 f],1.0,1.0
2,0.18284420722234324,8.0,8,True,False,tanh(((f*d)*(a*1.0))),[tanh mul mul f d mul a 1.0],1.0,1.0
2,0.5910189412841504,6.0,6,True,False,tanh((1.0*(a*sqrt_eu1))),[tanh mul 1.0 mul a sqrt_eu1],1.9885007947665172,1.0
2,0.37975253854368685,4.0,4,True,False,tanh((b*sqrt_eu2)),[tanh mul b sqrt_eu2],1.0,0.03138653229458094
2,0.015207673400596878,6.0,6,True,False,(f*tanh((f*sqrt_eu2))),[mul f tanh mul f sqrt_eu2],1.0,1.0
2,0.3233359212007067,4.0,4,True,False,(sqrt_eu1*tanh(sqrt_eu1)),[mul sqrt_eu1 tanh sqrt_eu1],1.0,1.0
2,0.18284420341831834,10.0,10,True,False,tanh((((sqrt_eu2*(f*b))*b)*sqrt_eu1)),[tanh mul mul mul sqrt_eu2 mul f b b sqrt_eu1],1.0,1.0
2,0.4020987837363685,4.0,4,True,False,(sqrt_eu1*tanh(1.0)),[mul sqrt_eu1 tanh 1.0],1.0,1.0
2,0.02315774514736682,6.0,6,True,False,(sqrt_eu2*(1.0*tanh(d))),[mul sqrt_eu2 mul 1.0 tanh d],1.0,1.0
2,0.3797525385411547,10.0,10,True,False,tanh(((sqrt_eu2*a)*((a*1.0)*b))),[tanh mul mul sqrt_eu2 a mul mul a 1.0 b],0.22625398537099942,0.6131307805468158
2,0.37975253854368685,6.0,6,True,False,tanh((sqrt_eu2*(d*a))),[tanh mul sqrt_eu2 mul d a],0.03138653229458094,1.0
2,0.5001179791997458,4.0,4,True,False,tanh((b*b)),[tanh mul b b],1.0,0.5796293854270951
2,0.5910294754379144,4.0,4,True,True,(b*tanh(sqrt_eu1)),[mul b tanh sqrt_eu1],1.0,1.9122427946985416
2,0.500117980185819,5.0,5,True,False,(b*(a*1.0)),[mul b mul a 1.0],0.5691124210697599,0.5691124210697599
2,0.5001179798107468,4.0,4,True,False,(a*tanh(b)),[mul a tanh b],0.5222884961419962,0.7251962550269622
2,0.5910189414052104,6.0,6,True,True,tanh((a*(sqrt_eu1*b))),[tanh mul a mul sqrt_eu1 b],1.4101433775134635,1.4101433775134635
2,0.5001063530600944,5.0,5,True,False,(tanh(b)*tanh(sqrt_eu2)),[mul tanh b tanh sqrt_eu2],1.0,0.33599190370393067
2,0.5001179801858988,4.0,4,True,False,(b*tanh(d)),[mul b tanh d],1.0,0.4252774542730603
2,0.5908549035618156,10.0,10,True,False,(a*(tanh(((b*1.0)*1.0))*sqrt_eu1)),[mul a mul tanh mul mul b 1.0 1.0 sqrt_eu1],2.0800341214643265,1.5067984390216764
2,0.46550330293036146,6.0,6,True,False,tanh(((sqrt_eu2*sqrt_eu1)*a)),[tanh mul mul sqrt_eu2 sqrt_eu1 a],0.25661357460884887,1.0
2,0.4953409895499314,5.0,5,True,False,(1.0*(b*f)),[mul 1.0 mul b f],1.0,0.03108609623438595
2,0.18284420336824972,8.0,8,True,False,tanh((sqrt_eu2*((a*f)*b))),[tanh mul sqrt_eu2 mul mul a f b],1.0,1.0
2,0.5467568040215304,10.0,10,True,False,(b*(sqrt_eu2*((sqrt_eu1*d)*tanh(sqrt_eu1)))),[mul b mul sqrt_eu2 mul mul sqrt_eu1 d tanh sqrt_eu1],1.0,1.5055377404501025
2,0.3241786033028966,5.0,5,True,False,(sqrt_eu2*(a*sqrt_eu2)),[mul sqrt_eu2 mul a sqrt_eu2],0.0014190303115081,1.0
2,0.5910189412841504,4.0,4,True,False,tanh((a*sqrt_eu1)),[tanh mul a sqrt_eu1],1.9885007947665172,1.0
2,0.18284420722234324,4.0,4,True,False,(1.0*tanh(f)),[mul 1.0 tanh f],1.0,1.0
2,0.13613169612536605,5.0,5,True,False,(sqrt_eu2*(sqrt_eu1*1.0)),[mul sqrt_eu2 mul sqrt_eu1 1.0],1.0,1.0
2,0.18284420722234324,6.0,6,True,False,tanh((f*(a*a))),[tanh mul f mul a a],1.0,1.0
2,0.01758418458282222,8.0,8,True,False,(sqrt_eu2*tanh(((sqrt_eu1*f)*f))),[mul sqrt_eu2 tanh mul mul sqrt_eu1 f f],1.0,1.0
2,0.18284420722234324,4.0,4,True,False,tanh((a*f)),[tanh mul a f],1.0,1.0
2,0.5001179801858607,6.0,6,True,False,(d*tanh((a*b))),[mul d tanh mul a b],0.5796425827474724,0.5796425827474724
2,0.5001179798107468,8.0,8,True,False,(d*(b*(1.0*tanh(a)))),[mul d mul b mul 1.0 tanh a],0.7251962550269622,0.5222884961419962
2,0.18284420336824972,6.0,6,True,False,tanh((f*(b*f))),[tanh mul f mul b f],1.0,1.0
2,0.5001179801825351,4.0,4,True,False,tanh((a*1.0)),[tanh mul a 1.0],0.3359847202622447,1.0
2,0.4953409895499314,5.0,5,True,False,((a*1.0)*f),[mul mul a 1.0 f],0.03108609623438595,1.0
2,0.09290866480759971,4.0,4,True,False,(f*tanh(sqrt_eu1)),[mul f tanh sqrt_eu1],1.0,1.0
2,0.5001179799150581,4.0,4,True,False,(a*tanh(f)),[mul a tanh f],0.32388882973831495,1.0
2,0.18284420336824972,8.0,8,True,False,tanh((f*(f*(a*f)))),[tanh mul f mul f mul a f],1.0,1.0
2,0.5001179801858988,5.0,5,True,False,(b*(d*1.0)),[mul b mul d 1.0],1.0,0.3238888238341078
2,0.1828495368360584,4.0,4,True,False,tanh((sqrt_eu2*d)),[tanh mul sqrt_eu2 d],1.0,1.0
2,0.3017746970860395,8.0,8,True,False,(tanh(sqrt_eu2)*(b*(f*b))),[mul tanh sqrt_eu2 mul b mul f b],1.0,-4.0458814125555464e-17
2,0.4972900356037322,8.0,8,True,False,tanh((b*(sqrt_eu1*(sqrt_eu1*sqrt_eu1)))),[tanh mul b mul sqrt_eu1 mul sqrt_eu1 sqrt_eu1],1.0,44.080136973162254
2,0.44243426086712634,4.0,4,True,False,tanh((1.0*sqrt_eu1)),[tanh mul 1.0 sqrt_eu1],1.0,1.0
2,0.4953409895499314,5.0,5,True,False,((d*a)*f),[mul mul d a f],0.03108609623438595,1.0
2,0.32366235232997853,4.0,4,True,False,tanh((sqrt_eu1*sqrt_eu1)),[tanh mul sqrt_eu1 sqrt_eu1],1.0,1.0
2,0.5001063530634414,6.0,6,True,False,(a*tanh((sqrt_eu2*d))),[mul a tanh mul sqrt_eu2 d],0.3238952517433889,1.0
2,0.44243426086712634,4.0,4,True,False,(d*tanh(sqrt_eu1)),[mul d tanh sqrt_eu1],1.0,1.0
2,0.2064408126256009,6.0,6,True,False,tanh((f*(1.0*sqrt_eu1))),[tanh mul f mul 1.0 sqrt_eu1],1.0,1.0
2,0.5001179791997458,8.0,8,True,False,tanh((a*(d*(d*a)))),[tanh mul a mul d mul d a],0.5796293854270951,1.0
2,0.18284420336824972,10.0,10,True,False,tanh((((f*1.0)*b)*(1.0*sqrt_eu2))),[tanh mul mul mul f 1.0 b mul 1.0 sqrt_eu2],1.0,1.0
2,0.569960347119861,10.0,10,True,False,tanh(((f*(b*(d*sqrt_eu1)))*sqrt_eu1)),[tanh mul mul f mul b mul d sqrt_eu1 sqrt_eu1],1.0,0.9567381892234279
2,0.18284420336824972,6.0,6,True,False,tanh(((f*sqrt_eu2)*a)),[tanh mul mul f sqrt_eu2 a],1.0,1.0
2,0.5908549079994836,6.0,6,True,False,(a*(tanh(f)*sqrt_eu1)),[mul a mul tanh f sqrt_eu1],1.8853359930372626,1.0
2,0.5910189412841504,6.0,6,True,False,tanh((sqrt_eu1*(d*a))),[tanh mul sqrt_eu1 mul d a],1.9885007947665172,1.0
2,0.37448070381403287,9.0,9,True,False,(sqrt_eu2*(tanh(d)*(a*tanh(b)))),[mul sqrt_eu2 mul tanh d mul a tanh b],0.07130198903953365,0.5671080450066841
2,0.5001179801858988,4.0,4,True,False,(tanh(d)*a),[mul tanh d a],0.4252774542730603,1.0
2,0.5908549046847591,6.0,6,True,False,(a*(sqrt_eu1*tanh(d))),[mul a mul sqrt_eu1 tanh d],2.475512632160742,1.0
2,0.4953409895499314,5.0,5,True,False,(f*(1.0*a)),[mul f mul 1.0 a],0.03108609623438595,1.0
2,0.590854904682648,10.0,10,True,False,(b*(tanh((b*(b*1.0)))*sqrt_eu1)),[mul b mul tanh mul b mul b 1.0 sqrt_eu1],1.0,1.8883499182826455
2,0.5001179798107468,6.0,6,True,False,(a*(1.0*tanh(b))),[mul a mul 1.0 tanh b],0.5222884961419962,0.7251962550269622
2,0.18284420722234324,6.0,6,True,False,tanh((f*(1.0*1.0))),[tanh mul f mul 1.0 1.0],1.0,1.0
2,0.5001179791997458,4.0,4,True,False,tanh((b*b)),[tanh mul b b],1.0,0.5796293854270951
2,0.594081918597022,8.0,8,True,True,(tanh(a)*(b*(f*sqrt_eu1))),[mul tanh a mul b mul f sqrt_eu1],0.632434352187411,0.3259216325172676
2,0.017584183625485084,5.0,5,True,False,(1.0*(sqrt_eu2*d)),[mul 1.0 mul sqrt_eu2 d],1.0,1.0
2,0.25050908512435627,6.0,6,True,False,tanh(((d*1.0)*d)),[tanh mul mul d 1.0 d],1.0,1.0
2,0.5001179799150581,6.0,6,True,False,(tanh(f)*(d*b)),[mul tanh f mul d b],1.0,0.32388882973831495
2,0.5001179791997458,10.0,10,True,False,(1.0*tanh(((a*(1.0*d))*a))),[mul 1.0 tanh mul mul a mul 1.0 d a],0.5796293854270951,1.0
2,0.02315774514736682,4.0,4,True,False,(sqrt_eu2*tanh(1.0)),[mul sqrt_eu2 tanh 1.0],1.0,1.0
2,0.37975253854368685,4.0,4,True,False,tanh((a*sqrt_eu2)),[tanh mul a sqrt_eu2],0.03138653229458094,1.0
2,0.44509717024163037,4.0,4,True,False,(sqrt_eu1*tanh(f)),[mul sqrt_eu1 tanh f],1.0,1.0
2,0.18284420722234324,4.0,4,True,False,tanh((f*a)),[tanh mul f a],1.0,1.0
2,0.5920499837884908,10.0,10,True,True,tanh((b*(a*((f*1.0)*sqrt_eu1)))),[tanh mul b mul a mul mul f 1.0 sqrt_eu1],0.43849902703698035,0.43849902703698035
2,0.4450971734575148,5.0,5,True,False,((1.0*sqrt_eu1)*d),[mul mul 1.0 sqrt_eu1 d],1.0,1.0
2,0.37448070381403287,6.0,6,True,False,(b*(tanh(1.0)*sqrt_eu2)),[mul b mul tanh 1.0 sqrt_eu2],1.0,0.036594480664439794
2,0.5910189412841504,6.0,6,True,False,tanh(((1.0*sqrt_eu1)*b)),[tanh mul mul 1.0 sqrt_eu1 b],1.0,1.9885007947665172
2,0.5001179801825351,4.0,4,True,False,(d*tanh(a)),[mul d tanh a],0.3359847202622447,1.0
2,0.44509717024163037,6.0,6,True,False,(sqrt_eu1*tanh((a*f))),[mul sqrt_eu1 tanh mul a f],1.0,1.0
2,0.1828495368360584,6.0,6,True,False,tanh((d*(d*sqrt_eu2))),[tanh mul d mul d sqrt_eu2],1.0,1.0
2,0.37448070381385823,4.0,4,True,False,(sqrt_eu2*tanh(b)),[mul sqrt_eu2 tanh b],1.0,0.0278773264482129
2,0.5001179791997458,6.0,6,True,False,tanh((b*(b*d))),[tanh mul b mul b d],1.0,0.5796293854270951
2,0.3236797812329573,5.0,5,True,False,((sqrt_eu1*sqrt_eu1)*d),[mul mul sqrt_eu1 sqrt_eu1 d],1.0,1.0
2,0.3517979368537083,7.0,7,True,False,(sqrt_eu2*(b*(sqrt_eu2*sqrt_eu1))),[mul sqrt_eu2 mul b mul sqrt_eu2 sqrt_eu1],1.0,0.016965158362142747
2,0.4020987837363685,6.0,6,True,False,(sqrt_eu1*(d*tanh(1.0))),[mul sqrt_eu1 mul d tanh 1.0],1.0,1.0
2,0.37975253849661883,6.0,6,True,False,tanh((a*(sqrt_eu2*a))),[tanh mul a mul sqrt_eu2 a],0.1771604594211821,1.0
2,0.549898276894927,12.0,12,True,False,tanh((sqrt_eu2*(b*((d*(a*sqrt_eu1))*sqrt_eu1)))),[tanh mul sqrt_eu2 mul b mul mul d mul a sqrt_eu1 sqrt_eu1],1.2531994046834345,1.2531994046834345
2,0.3017746970860395,8.0,8,True,False,(d*((a*tanh(a))*a)),[mul d mul mul a tanh a a],2.795318397006607e-17,1.0
2,0.18284420722234324,4.0,4,True,False,tanh((f*b)),[tanh mul f b],1.0,1.0
2,0.18284420336824972,8.0,8,True,False,tanh((1.0*(sqrt_eu2*(d*f)))),[tanh mul 1.0 mul sqrt_eu2 mul d f],1.0,1.0
2,0.18284420722234324,4.0,4,True,False,tanh((f*a)),[tanh mul f a],1.0,1.0
2,0.3744807038109611,5.0,5,True,False,((a*b)*sqrt_eu2),[mul mul a b sqrt_eu2],0.1669439772070177,0.1669439772070177
2,0.5908549046780095,7.0,7,True,False,(b*(sqrt_eu1*(a*a))),[mul b mul sqrt_eu1 mul a a],1.2764189722077375,1.1571808293565178
2,0.5001063530634414,4.0,4,True,False,(a*tanh(sqrt_eu2)),[mul a tanh sqrt_eu2],0.3238952517433889,1.0
2,0.00012877307144184102,5.0,5,True,False,(f*(f*f)),[mul f mul f f],1.0,1.0
2,0.18284420722234324,4.0,4,True,False,tanh((f*1.0)),[tanh mul f 1.0],1.0,1.0
2,0.5001179801858988,4.0,4,True,False,(a*tanh(1.0)),[mul a tanh 1.0],0.42527745427306024,1.0
2,0.0001846746356655362,8.0,8,True,False,(tanh(1.0)*((sqrt_eu2*sqrt_eu2)*f)),[mul tanh 1.0 mul mul sqrt_eu2 sqrt_eu2 f],1.0,1.0
2,0.18284420336824972,6.0,6,True,False,tanh((sqrt_eu2*(f*sqrt_eu2))),[tanh mul sqrt_eu2 mul f sqrt_eu2],1.0,1.0
2,0.5001179801825351,4.0,4,True,False,tanh((1.0*a)),[tanh mul 1.0 a],0.3359847202622447,1.0
2,0.5910189412841504,4.0,4,True,False,tanh((sqrt_eu1*b)),[tanh mul sqrt_eu1 b],1.0,1.9885007947665172
2,0.5910189412841504,6.0,6,True,False,tanh((1.0*(sqrt_eu1*a))),[tanh mul 1.0 mul sqrt_eu1 a],1.9885007947665172,1.0
2,0.5466955121810062,6.0,6,True,False,(tanh(sqrt_eu1)*(sqrt_eu1*b)),[mul tanh sqrt_eu1 mul sqrt_eu1 b],1.0,9.054379740907631
2,0.5910189412841504,4.0,4,True,False,tanh((a*sqrt_eu1)),[tanh mul a sqrt_eu1],1.9885007947665172,1.0
2,0.4450971734575148,10.0,10,True,False,(sqrt_eu1*tanh((sqrt_eu2*((sqrt_eu2*d)*sqrt_eu2)))),[mul sqrt_eu1 tanh mul sqrt_eu2 mul mul sqrt_eu2 d sqrt_eu2],1.0,1.0
2,0.5466955121768304,8.0,8,True,False,(tanh(sqrt_eu1)*(b*(sqrt_eu1*b))),[mul tanh sqrt_eu1 mul b mul sqrt_eu1 b],1.0,3.009052993558466
2,0.2064408126256009,4.0,4,True,False,tanh((sqrt_eu1*f)),[tanh mul sqrt_eu1 f],1.0,1.0
2,0.44243426086712634,4.0,4,True,False,tanh((d*sqrt_eu1)),[tanh mul d sqrt_eu1],1.0,1.0
2,0.5910189412841504,6.0,6,True,False,tanh((sqrt_eu1*(d*a))),[tanh mul sqrt_eu1 mul d a],1.9885007947665172,1.0
2,0.18284420722234324,6.0,6,True,False,tanh((a*(1.0*f))),[tanh mul a mul 1.0 f],1.0,1.0
2,0.4655033018521093,10.0,10,True,False,tanh((1.0*(sqrt_eu2*(sqrt_eu1*(b*b))))),[tanh mul 1.0 mul sqrt_eu2 mul sqrt_eu1 mul b b],1.0,0.5065565314566662
2,0.5001179777819992,6.0,6,True,False,tanh((b*(b*a))),[tanh mul b mul b a],0.7609697309044225,0.6644957196189338
2,0.22057034211521842,6.0,6,True,False,tanh((sqrt_eu2*(1.0*sqrt_eu1))),[tanh mul sqrt_eu2 mul 1.0 sqrt_eu1],1.0,1.0
2,0.5467568040215304,8.0,8,True,False,(sqrt_eu2*((b*tanh(sqrt_eu1))*sqrt_eu1)),[mul sqrt_eu2 mul mul b tanh sqrt_eu1 sqrt_eu1],1.0,1.5055377404501025
2,0.5001179801825351,4.0,4,True,False,(tanh(b)*1.0),[mul tanh b 1.0],1.0,0.3359847202622447
2,0.18284420722234324,4.0,4,True,False,tanh((f*d)),[tanh mul f d],1.0,1.0
2,0.44243426086712634,4.0,4,True,False,tanh((1.0*sqrt_eu1)),[tanh mul 1.0 sqrt_eu1],1.0,1.0
2,0.3017746970860395,5.0,5,True,False,(sqrt_eu2*(b*b)),[mul sqrt_eu2 mul b b],1.0,-4.0387688693971227e-17
2,0.5001179801247093,7.0,7,True,False,(tanh(1.0)*(a*tanh(b))),[mul tanh 1.0 mul a tanh b],0.6395554487265268,0.8016621111137513
2,0.18284420336824972,6.0,6,True,False,tanh(((a*sqrt_eu2)*f)),[tanh mul mul a sqrt_eu2 f],1.0,1.0
2,0.1828495368360584,4.0,4,True,False,(d*tanh(sqrt_eu2)),[mul d tanh sqrt_eu2],1.0,1.0
2,0.25050908512435627,8.0,8,True,False,(d*(d*tanh((1.0*1.0)))),[mul d mul d tanh mul 1.0 1.0],1.0,1.0
2,0.5001179801825351,8.0,8,True,False,(d*tanh((1.0*(1.0*a)))),[mul d tanh mul 1.0 mul 1.0 a],0.3359847202622447,1.0
2,0.22057034211521842,4.0,4,True,False,tanh((sqrt_eu2*sqrt_eu1)),[tanh mul sqrt_eu2 sqrt_eu1],1.0,1.0
2,0.44243426086712634,6.0,6,True,False,tanh((sqrt_eu1*(1.0*1.0))),[tanh mul sqrt_eu1 mul 1.0 1.0],1.0,1.0
2,0.020069328612002422,4.0,4,True,False,(f*tanh(d)),[mul f tanh d],1.0,1.0
2,0.18284420336824972,6.0,6,True,False,tanh(((d*sqrt_eu2)*f)),[tanh mul mul d sqrt_eu2 f],1.0,1.0
2,0.5001179801825351,4.0,4,True,False,tanh((a*1.0)),[tanh mul a 1.0],0.3359847202622447,1.0
2,0.5001179801825351,4.0,4,True,False,tanh((a*1.0)),[tanh mul a 1.0],0.3359847202622447,1.0
2,0.5001063530634414,4.0,4,True,False,(b*tanh(sqrt_eu2)),[mul b tanh sqrt_eu2],1.0,0.3238952517433889
2,0.015207673400596878,5.0,5,True,False,(1.0*(d*f)),[mul 1.0 mul d f],1.0,1.0
2,0.017584184010886933,4.0,4,True,False,(tanh(f)*sqrt_eu2),[mul tanh f sqrt_eu2],1.0,1.0
2,0.18284420341831834,12.0,12,True,False,tanh((((a*(sqrt_eu2*d))*(f*sqrt_eu1))*1.0)),[tanh mul mul mul a mul sqrt_eu2 d mul f sqrt_eu1 1.0],1.0,1.0
2,0.3742519473135031,5.0,5,True,False,(b*(f*sqrt_eu2)),[mul b mul f sqrt_eu2],1.0,0.0027183443052507033
2,0.5001179801825351,4.0,4,True,False,tanh((b*1.0)),[tanh mul b 1.0],1.0,0.3359847202622447
2,0.3744807038109611,7.0,7,True,False,(1.0*(a*(sqrt_eu2*b))),[mul 1.0 mul a mul sqrt_eu2 b],0.1669439772070176,0.1669439772070178
2,0.3017746970860395,8.0,8,True,False,(b*(b*(tanh(d)*b))),[mul b mul b mul tanh d b],1.0,1.4729493932453136e-17
2,0.25050908512435627,4.0,4,True,False,tanh((d*d)),[tanh mul d d],1.0,1.0
2,0.3742519473135031,5.0,5,True,False,(sqrt_eu2*(b*f)),[mul sqrt_eu2 mul b f],1.0,0.0027183443052507033
2,0.3017746970860395,4.0,4,True,False,(b*tanh(b)),[mul b tanh b],1.0,5.389899153542726e-18
2,0.25050908512435627,4.0,4,True,False,(1.0*tanh(1.0)),[mul 1.0 tanh 1.0],1.0,1.0
2,0.3236797812329573,5.0,5,True,False,(d*(sqrt_eu1*sqrt_eu1)),[mul d mul sqrt_eu1 sqrt_eu1],1.0,1.0
2,0.4953409895499314,7.0,7,True,False,(1.0*(d*(b*f))),[mul 1.0 mul d mul b f],1.0,0.03108609623438595
2,0.25050908512435627,6.0,6,True,False,tanh((d*(d*1.0))),[tanh mul d mul d 1.0],1.0,1.0
2,0.5001179801858988,5.0,5,True,False,(1.0*(1.0*a)),[mul 1.0 mul 1.0 a],0.3238888238341078,1.0
2,0.44243426086712634,4.0,4,True,False,tanh((sqrt_eu1*1.0)),[tanh mul sqrt_eu1 1.0],1.0,1.0
2,0.37975253854368685,4.0,4,True,False,tanh((a*sqrt_eu2)),[tanh mul a sqrt_eu2],0.03138653229458094,1.0
2,0.5001179791997458,6.0,6,True,False,tanh((a*(d*a))),[tanh mul a mul d a],0.5796293854270951,1.0
2,0.5447993594374615,7.0,7,True,False,(d*(sqrt_eu1*(a*sqrt_eu1))),[mul d mul sqrt_eu1 mul a sqrt_eu1],8.899010911896603,1.0
2,0.44243426086712634,4.0,4,True,False,tanh((sqrt_eu1*1.0)),[tanh mul sqrt_eu1 1.0],1.0,1.0
2,0.25051565024237915,7.0,7,True,False,(tanh(1.0)*tanh((1.0*sqrt_eu2))),[mul tanh 1.0 tanh mul 1.0 sqrt_eu2],1.0,1.0
2,0.3017746970860395,8.0,8,True,False,(sqrt_eu1*(tanh(a)*(a*f))),[mul sqrt_eu1 mul tanh a mul a f],5.935288563975063e-17,1.0
2,0.5001063530634414,4.0,4,True,False,(a*tanh(sqrt_eu2)),[mul a tanh sqrt_eu2],0.3238952517433889,1.0
2,0.18284420722234324,6.0,6,True,False,(1.0*(d*tanh(f))),[mul 1.0 mul d tanh f],1.0,1.0
2,0.5001179798107468,4.0,4,True,False,(b*tanh(a)),[mul b tanh a],0.7251962550269622,0.5222884961419962
2,0.13613169612536605,5.0,5,True,False,((sqrt_eu1*sqrt_eu2)*1.0),[mul mul sqrt_eu1 sqrt_eu2 1.0],1.0,1.0
2,0.1828495368360584,4.0,4,True,False,(d*tanh(sqrt_eu2)),[mul d tanh sqrt_eu2],1.0,1.0
2,0.5001179801858988,6.0,6,True,False,(1.0*(a*tanh(1.0))),[mul 1.0 mul a tanh 1.0],0.42527745427306024,1.0
2,0.2064408126256009,4.0,4,True,False,tanh((f*sqrt_eu1)),[tanh mul f sqrt_eu1],1.0,1.0
2,0.1828495368360584,6.0,6,True,False,(d*tanh((sqrt_eu2*d))),[mul d tanh mul sqrt_eu2 d],1.0,1.0
2,0.18284420336824972,12.0,12,True,False,tanh((1.0*(sqrt_eu2*(sqrt_eu2*((sqrt_eu1*f)*1.0))))),[tanh mul 1.0 mul sqrt_eu2 mul sqrt_eu2 mul mul sqrt_eu1 f 1.0],1.0,1.0
2,0.4450970500019293,4.0,4,True,False,(sqrt_eu1*tanh(b)),[mul sqrt_eu1 tanh b],1.0,7.477494054538457
2,0.1828495368360584,4.0,4,True,False,tanh((1.0*sqrt_eu2)),[tanh mul 1.0 sqrt_eu2],1.0,1.0
2,0.18284420336824972,8.0,8,True,False,tanh((sqrt_eu2*(sqrt_eu2*(1.0*1.0)))),[tanh mul sqrt_eu2 mul sqrt_eu2 mul 1.0 1.0],1.0,1.0
2,0.3236797812329573,5.0,5,True,False,((sqrt_eu1*sqrt_eu1)*1.0),[mul mul sqrt_eu1 sqrt_eu1 1.0],1.0,1.0
2,0.5938150048461236,6.0,6,True,True,(a*(f*tanh(sqrt_eu1))),[mul a mul f tanh sqrt_eu1],0.18496951229199987,1.0
2,0.5910294754379144,4.0,4,True,True,(b*tanh(sqrt_eu1)),[mul b tanh sqrt_eu1],1.0,1.9122427946985416
2,0.18284420336824972,4.0,4,True,False,tanh((f*sqrt_eu2)),[tanh mul f sqrt_eu2],1.0,1.0
2,0.5908549046847579,5.0,5,True,False,(sqrt_eu1*(b*b)),[mul sqrt_eu1 mul b b],1.0,1.3730753426091657
2,0.5466955092025462,8.0,8,True,False,((b*sqrt_eu1)*(a*tanh(sqrt_eu1))),[mul mul b sqrt_eu1 mul a tanh sqrt_eu1],3.008960098292501,3.008960098292501
2,0.18284420336824972,10.0,10,True,False,tanh((sqrt_eu2*(b*(a*(sqrt_eu2*d))))),[tanh mul sqrt_eu2 mul b mul a mul sqrt_eu2 d],1.0,1.0
2,0.37975253854368685,6.0,6,True,False,tanh(((sqrt_eu2*d)*a)),[tanh mul mul sqrt_eu2 d a],0.03138653229458094,1.0
2,0.2064408126256009,4.0,4,True,False,tanh((sqrt_eu1*f)),[tanh mul sqrt_eu1 f],1.0,1.0
2,0.3017746970860395,5.0,5,True,False,(b*(b*f)),[mul b mul b f],1.0,-7.289066451044512e-17
2,0.5670278248501998,13.0,13,True,False,((b*((f*((sqrt_eu1*1.0)*f))*d))*d),[mul mul b mul mul f mul mul sqrt_eu1 1.0 f d d],1.0,0.016939970752049092
2,0.5001179798107468,6.0,6,True,False,(d*(tanh(b)*a)),[mul d mul tanh b a],0.5222884961419962,0.7251962550269622
2,0.47894052339799953,8.0,8,True,False,(sqrt_eu1*(sqrt_eu1*(sqrt_eu2*tanh(b)))),[mul sqrt_eu1 mul sqrt_eu1 mul sqrt_eu2 tanh b],1.0,7.3821374838958596
2,0.5920499865749226,8.0,8,True,True,tanh(((a*sqrt_eu1)*(f*d))),[tanh mul mul a sqrt_eu1 mul f d],0.19226998238695672,1.0
2,0.46550330293036146,6.0,6,True,False,tanh((b*(sqrt_eu1*sqrt_eu2))),[tanh mul b mul sqrt_eu1 sqrt_eu2],1.0,0.25661357460884887
2,0.5940819192638104,5.0,5,True,True,(f*(a*sqrt_eu1)),[mul f mul a sqrt_eu1],0.18242267684422048,1.0
2,0.5001179801858607,4.0,4,True,False,tanh((a*b)),[tanh mul a b],0.5796425827474724,0.5796425827474724
2,0.00016132716445451672,5.0,5,True,False,(f*(f*sqrt_eu2)),[mul f mul f sqrt_eu2],1.0,1.0
