epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.348739620642769,0.5915511528638712,0.5940819192638104,0.5940819192638104,8.0,5.562,-0.010127774536622487,1000,1000,(sqrt_eu1*(tanh(1.0)*(f*b))),(sqrt_eu1*(tanh(1.0)*(f*b))),[mul sqrt_eu1 mul tanh 1.0 mul f b],1.0,0.23952741157170332,[mul sqrt_eu1 mul tanh 1.0 mul f b],1.0,0.23952741157170332
1,0.3556243194950371,0.5919164243325735,0.5940819192638104,0.5940819192638104,5.0,5.774,-0.007740323911880483,1000,1000,((f*b)*sqrt_eu1),(sqrt_eu1*(tanh(1.0)*(f*b))),[mul mul f b sqrt_eu1],1.0,0.18242267684422048,[mul sqrt_eu1 mul tanh 1.0 mul f b],1.0,0.23952741157170332
2,0.3592606996263395,0.5927980341911102,0.5940819192638104,0.5940819192638104,5.0,5.763,-0.0002954508461579103,1000,1000,(f*(b*sqrt_eu1)),(sqrt_eu1*(tanh(1.0)*(f*b))),[mul f mul b sqrt_eu1],1.0,0.18242267684422048,[mul sqrt_eu1 mul tanh 1.0 mul f b],1.0,0.23952741157170332
3,0.372647243547711,0.5926579077756152,0.5940842358362523,0.5940842358362523,8.0,5.854,-0.0005176029072691268,1000,1000,(f*((a*sqrt_eu1)*tanh(sqrt_eu2))),(f*((a*sqrt_eu1)*tanh(sqrt_eu2))),[mul f mul mul a sqrt_eu1 tanh sqrt_eu2],0.18243241796347542,1.0,[mul f mul mul a sqrt_eu1 tanh sqrt_eu2],0.18243241796347542,1.0
4,0.37894686813322626,0.5932046439307774,0.6128412050742837,0.6128412050742837,8.0,5.955,0.0033927070126073128,1000,1000,(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435,[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435
5,0.3848895811628228,0.5935901960865549,0.6128412050742837,0.6128412050742837,12.0,6.041,0.013821865920327733,1000,1000,(b*tanh(((((a*d)*sqrt_eu1)*1.0)*sqrt_eu1))),(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),[mul b tanh mul mul mul mul a d sqrt_eu1 1.0 sqrt_eu1],34.732604482727005,0.45763909066841435,[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435
6,0.40475072054559136,0.5936977978146105,0.6128412050742837,0.5940842358362523,8.0,6.155,-0.0036424291867506522,1000,1000,(tanh(sqrt_eu2)*((sqrt_eu1*f)*b)),(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),[mul tanh sqrt_eu2 mul mul sqrt_eu1 f b],1.0,0.18243241796347542,[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435
7,0.42096127270967193,0.5941089718088145,0.6128412050742837,0.6128412050742837,8.0,6.404,0.002660680072414087,1000,1000,(a*tanh(((sqrt_eu1*sqrt_eu1)*b))),(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),[mul a tanh mul mul sqrt_eu1 sqrt_eu1 b],0.457639090668354,34.73260448274571,[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435
8,0.42504538581832196,0.593867440372977,0.6128412050742837,0.5940819192638104,5.0,6.698,-0.002182491146947737,1000,1000,(a*(f*sqrt_eu1)),(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),[mul a mul f sqrt_eu1],0.1824226768442205,1.0,[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435
9,0.41300383523297024,0.5939633107956235,0.6128412050742837,0.5940819192638104,5.0,6.446,-0.001895189911106994,1000,1000,(sqrt_eu1*(f*a)),(b*tanh(((sqrt_eu1*a)*sqrt_eu1))),[mul sqrt_eu1 mul f a],0.18242267684422048,1.0,[mul b tanh mul mul sqrt_eu1 a sqrt_eu1],34.732604482727005,0.45763909066841435
