epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.17214481044557187,0.5036140973045355,0.5364109854556082,0.5364109854556082,13.0,8.578,0.06189171730722015,1000,988,(exp(d)/(((((e2-(e2*b))/d)-a))**(2))),(exp(d)/(((((e2-(e2*b))/d)-a))**(2))),[div exp d n2 sub div sub e2 mul e2 b d a],3.0661610856394472,1.01525748944358,[div exp d n2 sub div sub e2 mul e2 b d a],3.0661610856394472,1.01525748944358
1,0.18020854491279487,0.5103210019922041,0.5435575489709944,0.5435575489709944,11.0,8.798,0.2538507952234351,1000,997,(tanh(a)+((e2/(log(0.0209)-d))/b)),(tanh(a)+((e2/(log(0.0209)-d))/b)),[add tanh a div div e2 sub log 0.0209 d b],0.297022958968207,102.39902713815907,[add tanh a div div e2 sub log 0.0209 d b],0.297022958968207,102.39902713815907
2,0.1751391567795268,0.5030205248645899,0.5435575489709944,0.5297075692095482,12.0,8.905,0.04449104468048933,1000,991,exp(((tanh(log(a))-(b+tanh(((u2)**(2)))))/b)),(tanh(a)+((e2/(log(0.0209)-d))/b)),[exp div sub tanh log a add b tanh n2 u2 b],0.9172436334964013,0.6038214718879378,[add tanh a div div e2 sub log 0.0209 d b],0.297022958968207,102.39902713815907
3,0.19504403469048892,0.5089716942851402,0.5548543084171536,0.5548543084171536,13.0,9.057,0.21349046497004184,1000,985,tanh(((0.0209+a)/(e1-((b/((f)**(0.5)))/e2)))),tanh(((0.0209+a)/(e1-((b/((f)**(0.5)))/e2)))),[tanh div add 0.0209 a sub e1 div div b sqrt f e2],14.31082080121718,-106.4791589329752,[tanh div add 0.0209 a sub e1 div div b sqrt f e2],14.31082080121718,-106.4791589329752
4,0.199301673256795,0.5112364286065975,0.6074477722218484,0.6074477722218484,9.0,9.041,0.2869467287866516,1000,990,((((e2)**(0.5))/a)/exp((e2*b))),((((e2)**(0.5))/a)/exp((e2*b))),[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226,[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226
5,0.21142567123682426,0.5114298590190369,0.6074477722218484,0.5407266881531081,17.0,9.06,0.29296925330161233,1000,989,((((((log(((e1)**(0.5)))/((((e2/u2))**(0.5))/b))*e2)-a)+b))**(0.5)),((((e2)**(0.5))/a)/exp((e2*b))),[sqrt add sub mul div log sqrt e1 div sqrt div e2 u2 b e2 a b],0.08952157578685586,0.004344785954338096,[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226
6,0.21872850500823285,0.5130097951992846,0.6074477722218484,0.5378989691795037,18.0,9.671,0.36715983074204006,1000,978,log(log(((b+((((((f-log(((a)**(0.5))))-f)*e2)-b))**(0.5)))/d))),((((e2)**(0.5))/a)/exp((e2*b))),[log log div add b sqrt sub mul sub sub f log sqrt a f e2 b d],0.9622541441811284,2.2831840880754943,[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226
7,0.24855275336962152,0.526777063249134,0.6074477722218484,0.5639062188193984,16.0,9.671,0.3220173207489883,1000,980,(tanh(((e2)**(0.5)))*((tanh((((b-a)*a)/u2))+b)*a)),((((e2)**(0.5))/a)/exp((e2*b))),[mul tanh sqrt e2 mul add tanh div mul sub b a a u2 b a],-0.4946306097483223,0.07500823950206087,[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226
8,0.2640923559804796,0.5305786933420574,0.6074477722218484,0.5435575496736258,8.0,10.388,0.05363816949107661,1000,982,(b+(e2*tanh((a*0.0209)))),((((e2)**(0.5))/a)/exp((e2*b))),[add b mul e2 tanh mul a 0.0209],-0.09585397037335713,0.28858211079353513,[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226
9,0.2682974539952025,0.528082467729805,0.6074477722218484,0.5417892686282276,15.0,11.077,0.1769490220495628,1000,977,((((e2*(u2+((log((b+b))-u2)+a)))+a))**(2)),((((e2)**(0.5))/a)/exp((e2*b))),[n2 add mul e2 add u2 add sub log add b b u2 a a],0.5389331850332705,0.2910386327075774,[div div sqrt e2 a exp mul e2 b],3.914462334607025,0.06885191440197226
