epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.20935951295518646,0.5398371447386547,0.6680799382201511,0.6680799382201511,6.0,8.52,0.8821921815871283,1000,994,(a/(((0.0209-e2))**(0.5))),(a/(((0.0209-e2))**(0.5))),[div a sqrt sub 0.0209 e2],0.30147014630636604,1.0,[div a sqrt sub 0.0209 e2],0.30147014630636604,1.0
1,0.20562991764166969,0.5321848247887838,0.6724908982802728,0.6724908982802728,7.0,8.461,0.8583270983881892,1000,998,((((a)**(2))/((e1)**(2)))-0.0209),((((a)**(2))/((e1)**(2)))-0.0209),[sub div n2 a n2 e1 0.0209],13.305566343294936,1.0,[sub div n2 a n2 e1 0.0209],13.305566343294936,1.0
2,0.2144594297094648,0.5357823132590886,0.7376346701857482,0.7376346701857482,13.0,8.561,0.8907639586603705,1000,996,sin((d/log(((((e1+exp((b*e2))))**(0.5))+f)))),sin((d/log(((((e1+exp((b*e2))))**(0.5))+f)))),[sin div d log add sqrt add e1 exp mul b e2 f],1.0,2.355225551515744,[sin div d log add sqrt add e1 exp mul b e2 f],1.0,2.355225551515744
3,0.219974003231631,0.5522510807210245,0.7896190716688113,0.7896190716688113,13.0,8.411,1.3617480757514926,1000,998,tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
4,0.2087589151514281,0.5339224027280868,0.7896190716688113,0.6565629662343799,16.0,8.622,0.9337505697745884,1000,991,(((((e2*(b*cos(exp(((b*d)+b))))))**(0.5))/u2)/e2),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div div sqrt mul e2 mul b cos exp add mul b d b u2 e2],1.0,1.0300414892995715,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
5,0.2203631014258354,0.5567945815203579,0.7896190716688113,0.747159274472335,12.0,8.719,1.5774300765124982,1000,992,(e2/((((((exp(sin(((b)**(0.5))))+e2)/a))**(2)))**(2))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div e2 n2 n2 div add exp sin sqrt b e2 a],2.978431406331812,2.4667090483855403,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
6,0.2270461021536504,0.5594400170848168,0.7896190716688113,0.7378753665542294,14.0,9.022,1.5726795026440439,1000,992,(((e1)**(0.5))/((((sin(e2)+((e2)**(2)))-e2)*e2)+a)),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div sqrt e1 add mul sub add sin e2 n2 e2 e2 e2 a],11.527998667923717,1.0,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
7,0.22848732619990011,0.5582285184817158,0.7896190716688113,0.7048154457952837,15.0,8.789,1.6657997459235396,1000,990,(sin(a)/(a-(a-((((d)**(0.5))+(a*u2))+e2)))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div sin a sub a sub a add add sqrt d mul a u2 e2],0.8946046181577167,1.0,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
8,0.23693355066321925,0.5870327454340164,0.7896190716688113,0.7291985406299839,15.0,9.32,1.8643828926103876,1000,987,((sin((((((exp(((a+a)-e2))*a)/e1)/b))**(0.5))))**(0.5)),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[sqrt sin sqrt div div mul exp sub add a a e2 a e1 b],0.4721342416056284,1.1257235299820463,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
9,0.23972483372139783,0.6064407117639391,0.7896190716688113,0.7435947017423237,13.0,9.429,1.8049021430246317,1000,983,((b-u1)/(((((a+exp(a))+e2)/a))**(2))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div sub b u1 n2 div add add a exp a e2 a],1.8720517659961933,10.249796437676249,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
10,0.2443394587953695,0.6055614162652041,0.7896190716688113,0.7168243341319115,16.0,9.703,2.049340952910539,1000,985,(tan(log((b/(a*(((e2+a)/((b)**(0.5)))/a)))))/a),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div tan log div b mul a div div add e2 a sqrt b a a],18.592865195464483,0.2832640569429369,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
11,0.268599606773112,0.6387855783442857,0.7896190716688113,0.7159072458556466,12.0,10.049,1.071939284173927,1000,981,(((a)**(2))/(0.0209-tan(exp(((b/e2)/a))))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div n2 a sub 0.0209 tan exp div div b e2 a],-0.08634911665375414,1.3271639114206066,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
12,0.2840300877039475,0.6489307942977988,0.7896190716688113,0.7272506474999875,14.0,10.242,1.0690359540302032,1000,981,(a/((a/(b+d))+(((e2)**(2))/(e2+b)))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[div a add div a add b d div n2 e2 add e2 b],1.1080684018316034,-0.28880535879857266,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
13,0.2979074930485741,0.6510143174359956,0.7896190716688113,0.7322153736306569,17.0,10.471,1.0575441422834735,1000,985,tan(((0.0209/(b/b))/((((((e2*e1)/a)-b))**(0.5))+b))),tan((((a/(((exp(u2))**(0.5))+(((b)**(0.5))*exp(e2)))))**(2))),[tan div div 0.0209 div b b add sqrt sub div mul e2 e1 a b b],1217.9371165002958,-0.8961804008032876,[tan n2 div a add sqrt exp u2 mul sqrt b exp e2],0.6906697719841451,-2.0294397899241377e-09
