complexity,length,reward,rmse,r2,expression,expression_prefix,a,b
4,4,0.5298067851483125,0.10537643456219799,0.21237828082747257,expneg(exp(tanh(u2))),[expneg exp tanh u2],1.0,1.0
5,5,0.5435575496635001,0.09970688632264552,0.2948508416129503,(a-(b*e2)),[sub a mul b e2],0.2885827844729157,0.002006569185123463
6,6,0.5458258399262087,0.09879909994213236,0.30763252202491165,(a+(b*((e2)**(2)))),[add a mul b n2 e2],0.2725788123540874,-2.0475169905157326e-05
7,7,0.5617740991569921,0.09262345753487734,0.39148307645989666,(expneg(((e2)**(0.5)))*(e2+b)),[mul expneg sqrt e2 add e2 b],1.0,-0.25876922243668343
9,9,0.582234018680931,0.08519618618803587,0.48516152940369617,(((tanh(e2)/((e2+b)*a)))**(2)),[n2 div tanh e2 mul add e2 b a],0.018457249012883693,82.56120542271096
11,11,0.6166481436575999,0.07381502996830991,0.6135259980134133,((e2/(e2-b))/((e2+d)*a)),[div div e2 sub e2 b mul add e2 d a],0.07838338212395807,-23.318658898955213
12,12,0.61840814201214,0.07326702525643934,0.6192430832338012,exp((((a-e2)/b)/tanh((((e2*0.0209))**(0.5))))),[exp div div sub a e2 b tanh sqrt mul e2 0.0209],-6.660480199799653,38.56738358054673
14,14,0.6295142080149804,0.0698796432756194,0.6536365617114441,expneg((((((a*logabs(e2))-(b*b))-(b/a)))**(0.5))),[expneg sqrt sub sub mul a logabs e2 mul b b div b a],1.3397991318584077,1.163292260162701
15,15,0.6466733218286475,0.06487481671481302,0.7014734435737875,(b/(((((((expneg((e2-((a)**(0.5))))*a))**(0.5))+a))**(2))+e2)),[div b add n2 add sqrt mul expneg sub e2 sqrt a a a e2],3.2925793479019534,8.618547349657632
