epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.1552133261996488,0.5035364895269506,0.5435974976704142,0.5435974976704142,12.0,8.826,0.06180255953702792,1000,948,(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
1,0.1802461808076765,0.5040262609085022,0.5435974976704142,0.5325337094723057,13.0,8.913,0.08388826159124234,1000,973,(log(-(cosh((((1.0+(u2/(f/a))))**(-1)))))*1.0),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[mul log neg cosh inv add 1.0 div u2 div f a 1.0],10.265755925387017,1.0,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
2,0.17312427340450567,0.5048336074562948,0.5435974976704142,0.530737169034048,10.0,8.954,0.07238834970379207,1000,962,sinh((b+exp((1.0/exp((u2+a)))))),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[sinh add b exp div 1.0 exp add u2 a],1.0134046579060327,-1.0383183787875616,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
3,0.18602856869371726,0.5058414936981697,0.5435974976704142,0.5309955253461031,9.0,9.014,0.11783382285524527,1000,959,sinh(((((b*u2)+abs(abs(a))))**(-1))),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[sinh inv add mul b u2 abs abs a],1.8468306242760504,6.2366558303539295,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
4,0.18495964721246216,0.5065959175068465,0.5435974976704142,0.5308640374395746,12.0,9.008,0.1500953242526467,1000,952,arctan(((((a*f))**(0.5))*(((exp(abs(1.0))/u2))**(0.5)))),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[arctan mul sqrt mul a f sqrt div exp abs 1.0 u2],0.0008063884100714335,1.0,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
5,0.17599455136937975,0.5064474720883628,0.5435974976704142,0.527873172278953,11.0,8.94,0.17176478602154047,1000,974,((((-(((-(arctan(u2))/-(b))+u2)))**(0.5)))**(-1)),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[inv sqrt neg add div neg arctan u2 neg b u2],1.0,0.02087706707999304,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
6,0.18718765881599544,0.5061480922333209,0.5435974976704142,0.5308269555694252,13.0,9.081,0.16112240747047757,1000,968,log(cosh(exp((((d+(u2/a))/-(a))-b)))),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[log cosh exp sub div add d div u2 a neg a b],1.153336587147692,-0.8375571598048153,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
7,0.19278693426363128,0.5122051232731113,0.5435974976704142,0.5293793462899606,5.0,9.268,0.3085315811338053,1000,975,(a/abs(((u2)**(0.5)))),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[div a abs sqrt u2],0.1464101519743078,1.0,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
8,0.20151714640323964,0.5119304534955327,0.5435974976704142,0.5310135519908209,7.0,9.198,0.3334795052446334,1000,975,(sinh(((b)**(2)))/(u2-a)),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[div sinh n2 b sub u2 a],-0.28265895754783005,0.39749484227303905,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
9,0.2216282623055397,0.5183600233968856,0.5435974976704142,0.5333762921927858,16.0,9.347,0.4960729255654357,1000,970,log((((abs(exp(((u2-((b)**(0.5)))*exp(u2))))*1.0)*f)+a)),(((b)**(-1))+arctan(((b+a)*(abs(u2)+e2)))),[log add mul mul abs exp mul sub u2 sqrt b exp u2 1.0 f a],1.0862279427860706,9.685481617713105,[add inv b arctan mul add b a add abs u2 e2],-3.457176450368065,3.4551551958592666
