epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.1681189309703293,0.5187537390007754,0.5821891398610706,0.5821891398610706,4.0,8.352,0.3313136573402939,1000,961,tanh((a/u2)),tanh((a/u2)),[tanh div a u2],0.1217967429283785,1.0,[tanh div a u2],0.1217967429283785,1.0
1,0.17469157327763593,0.5197955849534356,0.5919616197622212,0.5919616197622212,12.0,8.328,0.41944439439187564,1000,950,((log((b/(u2-e2)))*(a*b))+a),((log((b/(u2-e2)))*(a*b))+a),[add mul log div b sub u2 e2 mul a b a],0.5446976289832436,0.09943610754584617,[add mul log div b sub u2 e2 mul a b a],0.5446976289832436,0.09943610754584617
2,0.17195385738287633,0.5163072387094857,0.5978294641692737,0.5978294641692737,12.0,8.752,0.4242127648872783,1000,951,exp((u2*log((log(((0.0209/e1)+b))*f)))),exp((u2*log((log(((0.0209/e1)+b))*f)))),[exp mul u2 log mul log add div 0.0209 e1 b f],1.0,1.0040424195006632,[exp mul u2 log mul log add div 0.0209 e1 b f],1.0,1.0040424195006632
3,0.19002397843690796,0.540255659088831,0.6421099020839165,0.6421099020839165,14.0,8.633,1.0253868934990646,1000,954,sinh(log((a/(e2-((exp((0.0209-e2))-b)/d))))),sinh(log((a/(e2-((exp((0.0209-e2))-b)/d))))),[sinh log div a sub e2 div sub exp sub 0.0209 e2 b d],314.8884623392123,207.1498613493457,[sinh log div a sub e2 div sub exp sub 0.0209 e2 b d],314.8884623392123,207.1498613493457
4,0.19705363701003056,0.528317247138356,0.64764662921428,0.64764662921428,9.0,8.873,0.6767137637079784,1000,952,tanh((a/(log((b/d))+e2))),tanh((a/(log((b/d))+e2))),[tanh div a add log div b d e2],10.509813435451651,249597547.0396986,[tanh div a add log div b d e2],10.509813435451651,249597547.0396986
5,0.2113468846257369,0.5490454011037176,0.6871489194120225,0.6871489194120225,11.0,9.104,1.276676014708888,1000,955,(((a-u2)/(b+(b+e2)))*f),(((a-u2)/(b+(b+e2)))*f),[mul div sub a u2 add b add b e2 f],1.9172550844644014,17.504367750646377,[mul div sub a u2 add b add b e2 f],1.9172550844644014,17.504367750646377
6,0.22908766634979436,0.5645406804340931,0.6871489194120225,0.6086034470248277,15.0,9.41,0.7118986839268523,1000,953,log((tanh(((b/(((f+e1)-b)+a))/b))*b)),(((a-u2)/(b+(b+e2)))*f),[log mul tanh div div b add sub add f e1 b a b b],628.0038188198591,399.37943067122757,[mul div sub a u2 add b add b e2 f],1.9172550844644014,17.504367750646377
7,0.23494644985055443,0.5685235764704366,0.6871489194120225,0.6071053949012772,11.0,9.734,0.8314802432757188,1000,968,((a+(a/((b-e1)/b)))-d),(((a-u2)/(b+(b+e2)))*f),[sub add a div a div sub b e1 b d],0.8027846407125286,-81.99818317266754,[mul div sub a u2 add b add b e2 f],1.9172550844644014,17.504367750646377
8,0.27077992469960943,0.5842486352031411,0.6871489194120225,0.6548713623672785,7.0,10.21,0.31839258305612705,1000,973,((a+b)/(b-e2)),(((a-u2)/(b+(b+e2)))*f),[div add a b sub b e2],16.124191606834408,-30.45016007190182,[mul div sub a u2 add b add b e2 f],1.9172550844644014,17.504367750646377
9,0.29166349490003163,0.5833355797728139,0.6871489194120225,0.6034779987351497,12.0,10.611,0.2613175262252871,1000,969,((d*(b-(log((u2-e1))*a)))+a),(((a-u2)/(b+(b+e2)))*f),[add mul d sub b mul log sub u2 e1 a a],0.18452314679116383,0.8275095814730372,[mul div sub a u2 add b add b e2 f],1.9172550844644014,17.504367750646377
