epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.1712378481533072,0.5702904285190509,0.7733637859094048,0.7733637859094048,13.0,8.554,1.728390978948649,1000,921,exp(sinh((((0.0209+(b-(e2+0.0209)))/b)+a))),exp(sinh((((0.0209+(b-(e2+0.0209)))/b)+a))),[exp sinh add div add 0.0209 sub b add e2 0.0209 b a],-1.7994935405061576,13.051035749019723,[exp sinh add div add 0.0209 sub b add e2 0.0209 b a],-1.7994935405061576,13.051035749019723
1,0.19092291059665792,0.5510546846622012,0.7733637859094048,0.6370504307251057,15.0,8.597,1.2745401214102567,1000,942,(f/((e1-sinh(b))-(exp(d)-(f-(d-e2))))),exp(sinh((((0.0209+(b-(e2+0.0209)))/b)+a))),[div f sub sub e1 sinh b sub exp d sub f sub d e2],1.0,-0.405599205428183,[exp sinh add div add 0.0209 sub b add e2 0.0209 b a],-1.7994935405061576,13.051035749019723
2,0.17488853692733405,0.5487935640767252,0.7733637859094048,0.7249472088072799,9.0,8.428,1.1236378890735395,1000,922,sinh(exp(((d-(u2*e2))+b))),exp(sinh((((0.0209+(b-(e2+0.0209)))/b)+a))),[sinh exp add sub d mul u2 e2 b],1.0,-1.7309209222714923,[exp sinh add div add 0.0209 sub b add e2 0.0209 b a],-1.7994935405061576,13.051035749019723
3,0.17970543578637996,0.5712120191712446,0.7758425090602703,0.7758425090602703,9.0,8.394,1.6871066763922449,1000,943,(a*tanh((d/(b-exp(e2))))),(a*tanh((d/(b-exp(e2))))),[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291,[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291
4,0.20269593711819572,0.5799513300800431,0.7758425090602703,0.7460806441237957,11.0,8.859,2.1468700167917194,1000,935,exp((exp(tanh((e2+log(a))))*(b-u1))),(a*tanh((d/(b-exp(e2))))),[exp mul exp tanh add e2 log a sub b u1],0.019269679227217052,-1.530132227723744,[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291
5,0.19410725659862046,0.5735943592788505,0.7758425090602703,0.7718061312549391,14.0,9.104,1.8540823644819941,1000,932,tanh((e1/(b*((((e2*e2)/0.0209)+a)+u2)))),(a*tanh((d/(b-exp(e2))))),[tanh div e1 mul b add add div mul e2 e2 0.0209 a u2],474.43072816406175,0.10753823851777367,[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291
6,0.20513236444971586,0.6012926160872201,0.7758425090602703,0.7462628851157604,11.0,9.424,1.9021120786682881,1000,916,tanh((d/(e2+log((b+(a/e2)))))),(a*tanh((d/(b-exp(e2))))),[tanh div d add e2 log add b div a e2],3.6936311630195213,0.5499190254389636,[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291
7,0.21583161024835568,0.6275764770247437,0.7758425090602703,0.747429921071298,6.0,9.451,1.7790534016510022,1000,934,(a/(log(e2)-e2)),(a*tanh((d/(b-exp(e2))))),[div a sub log e2 e2],-0.42013388266909524,1.0,[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291
8,0.23145443131328197,0.6231215310955026,0.7758425090602703,0.7611980108822879,14.0,10.188,1.685429086893943,1000,942,(b/(cosh(e2)+(((e2+a)/(a*0.0209))/e2))),(a*tanh((d/(b-exp(e2))))),[div b add cosh e2 div div add e2 a mul a 0.0209 e2],0.04869937436067483,376.9049691729931,[mul a tanh div d sub b exp e2],-2979.6718117608966,-8125.641884207291
9,0.22946134336342017,0.6430907892489482,0.8000298807437023,0.8000298807437023,13.0,10.311,1.1833463795252446,1000,952,(((u2/(tanh(u2)/f))/(b+exp(e2)))*a),(((u2/(tanh(u2)/f))/(b+exp(e2)))*a),[mul div div u2 div tanh u2 f add b exp e2 a],469.84122529719116,13661.39460485829,[mul div div u2 div tanh u2 f add b exp e2 a],469.84122529719116,13661.39460485829
10,0.25141624941359686,0.6788496088902809,0.8000298807437023,0.781043631283832,14.0,10.413,1.6796213867779446,1000,946,(e1/sinh((((((b/b)-b)+a)+e2)*a))),(((u2/(tanh(u2)/f))/(b+exp(e2)))*a),[div e1 sinh mul add add sub div b b b a e2 a],0.23496017961511664,-18.146057833967006,[mul div div u2 div tanh u2 f add b exp e2 a],469.84122529719116,13661.39460485829
11,0.2745516597878507,0.6821261192577596,0.8020602941845635,0.8020602941845635,13.0,10.471,1.789026365844981,1000,960,(a/(((b+(e2*e2))/f)/(a+e1))),(a/(((b+(e2*e2))/f)/(a+e1))),[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
12,0.28774833609313333,0.6942470241683171,0.8020602941845635,0.7716425215913016,16.0,10.594,1.903559289743968,1000,947,(sinh(((((a/e1)-a)/((e2*e2)+b))/b))*e1),(a/(((b+(e2*e2))/f)/(a+e1))),[mul sinh div div sub div a e1 a add mul e2 e2 b b e1],-1.9742422746697028,10.063019704111017,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
13,0.2843811489620521,0.6923754250215797,0.8020602941845635,0.7752669856328468,14.0,10.842,1.7818081396599563,1000,954,(a/(b+(sinh(e2)/(e1*((0.0209+b)*a))))),(a/(((b+(e2*e2))/f)/(a+e1))),[div a add b div sinh e2 mul e1 mul add 0.0209 b a],2.186569611311853,5.972475145294474,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
14,0.298528300061888,0.7160400511907333,0.8020602941845635,0.7804354465997287,16.0,10.697,1.4615238362596237,1000,966,exp(((((f/(e2+((a/a)/e2)))+a)-e2)/b)),(a/(((b+(e2*e2))/f)/(a+e1))),[exp div sub add div f add e2 div div a a e2 a e2 b],-11.209838723985506,7.837156545235801,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
15,0.3109723627793552,0.7168200170699701,0.8020602941845635,0.7659554063048122,16.0,10.967,1.5229400406601659,1000,966,(exp((b/a))/(((e2/(a+b))*(b*e2))+a)),(a/(((b+(e2*e2))/f)/(a+e1))),[div exp div b a add mul div e2 add a b mul b e2 a],2.9038205283373815,0.33232560610634515,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
16,0.3281322981001246,0.7149814204145285,0.8020602941845635,0.7758582904668149,15.0,11.004,1.3262442721163519,1000,970,(sinh(a)/((((exp(e2)/b)*b)+(b/a))/b)),(a/(((b+(e2*e2))/f)/(a+e1))),[div sinh a div add mul div exp e2 b b div b a b],0.5879366375216232,4960.257992036217,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
17,0.33099538737116757,0.7301018597176311,0.8020602941845635,0.7758566002896832,10.0,10.912,0.7174045145759403,1000,964,(b/(((b*sinh(e2))/b)+a)),(a/(((b+(e2*e2))/f)/(a+e1))),[div b add div mul b sinh e2 b a],4277.548983331244,1563.2146854881182,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
18,0.32202430216629,0.7233779654650244,0.8020602941845635,0.7770815354063916,12.0,11.257,0.6996396469098958,1000,974,((((e2/e2)+b)/sinh((e2/a)))*e2),(a/(((b+(e2*e2))/f)/(a+e1))),[mul div add div e2 e2 b sinh div e2 a e2],3.1291701727232315,-0.8792969612429814,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
19,0.3300626033832972,0.7298007154677317,0.8020602941845635,0.7754150875243493,13.0,11.603,0.6225805430287082,1000,961,((tanh(b)*a)/(a+((cosh(e2)+b)+a))),(a/(((b+(e2*e2))/f)/(a+e1))),[div mul tanh b a add a add add cosh e2 b a],1224.600289629378,881.7454130969758,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
20,0.3195133301462779,0.7294061950271201,0.8020602941845635,0.7758072099774684,6.0,11.7,0.5390288612470896,1000,956,(b/(a+cosh(e2))),(a/(((b+(e2*e2))/f)/(a+e1))),[div b add a cosh e2],3900.9784014885427,1429.5090016276947,[div a div div add b mul e2 e2 f add a e1],0.018780713834681714,10.355468602968587
