complexity,length,reward,rmse,r2,expression,expression_prefix,a,b
4,4,0.5129038007353905,2.280244824621929,0.0981015363825688,(b*tanh(sqrt_eu1)),[mul b tanh sqrt_eu1],1.0,-20.602830965378153
6,6,0.5196744694263654,2.2192536609469085,0.1457035932905888,(a*tanh((sqrt_eu1*b))),[mul a tanh mul sqrt_eu1 b],-6.506045544019791,4.486674766044604
10,10,0.5223521722975938,2.19556883197928,0.16384112518826255,(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
